subscriber_id,customer_id,device_id,plan_id,msisdn_like,start_date,subscriber_status,home_region
SUB00003940,CUST00000115,DEV0001490,PLN004,5559480408,2025-01-28,Suspended,Southeast
SUB00003941,CUST00000094,DEV0000903,PLN007,5553626060,2022-10-13,Active,Southeast
SUB00003942,CUST00000844,DEV0001546,PLN014,5553699346,2022-12-12,Active,West
SUB00003943,CUST00002424,DEV0000282,PLN018,5555493259,2023-11-20,Suspended,West
SUB00003944,CUST00000105,DEV0001210,PLN009,5557840463,2024-08-19,Active,West
SUB00003945,CUST00002858,DEV0000013,PLN009,5552181385,2023-07-24,Cancelled,Northeast
SUB00003946,CUST00004003,DEV0001409,PLN006,5554877654,2025-04-21,Active,Northeast
SUB00003947,CUST00000943,DEV0001059,PLN008,5556460251,2020-04-29,Active,Midwest
SUB00003948,CUST00001868,DEV0000905,PLN019,5556037755,2023-01-13,Active,Southeast
SUB00003949,CUST00000511,DEV0002247,PLN002,5559886963,2025-01-31,Cancelled,West
SUB00003950,CUST00000138,DEV0000114,PLN002,5551795387,2021-12-04,Active,Southeast
SUB00003951,CUST00002566,DEV0000376,PLN017,5554123905,2023-02-19,Suspended,West
SUB00003952,CUST00001532,DEV0001829,PLN003,5554582660,2024-10-21,Active,West
SUB00003953,CUST00000234,DEV0002494,PLN002,5557921308,2021-12-08,Cancelled,West
SUB00003954,CUST00001789,DEV0000859,PLN017,5559078787,2021-05-07,Cancelled,West
SUB00003955,CUST_UNKNOWN,DEV0002062,PLN010,5558811748,2021-06-12,Active,Northeast
SUB00003956,CUST00004466,DEV0001711,PLN014,5555915409,2025-12-04,Suspended,Midwest
SUB00003957,CUST00001118,DEV0002365,PLN010,5556040473,2026-03-27,Active,Southeast
SUB00003958,CUST00000469,DEV0000463,PLN008,5552307152,2020-09-25,Active,Midwest
SUB00003959,CUST00004463,DEV0000182,PLN011,5553893867,2024-03-21,Active,Southwest
SUB00003960,CUST00000095,DEV0002124,PLN012,5553786528,2021-01-12,active ,West
SUB00003961,CUST00004285,DEV0002307,PLN019,5554075499,2020-07-23,Cancelled,Southwest
SUB00003962,CUST00002213,DEV0000039,PLN003,5551218226,2021-10-24,active ,Southwest
SUB00003963,CUST00003372,DEV0002087,PLN019,5558452732,2022-07-07,Cancelled,Midwest
SUB00003964,CUST00002474,DEV0000588,PLN020,5551216520,2023-02-05,Suspended,Northeast
SUB00003965,CUST00003435,DEV0001043,PLN006,5551200388,2023-01-26,Active,Southwest
SUB00003966,CUST00003381,DEV0000765,PLN014,5556212626,2021-05-04,Active,Southwest
SUB00003967,CUST00004227,DEV0000896,PLN008,5558334992,2025-10-08,Active,Midwest
SUB00003968,CUST00003347,DEV0000101,PLN001,5553074926,2026-01-14,Cancelled,Southwest
SUB00003969,CUST00000159,DEV0001380,PLN005,5556889931,2022-12-27,Suspended,West
SUB00003970,CUST00002137,DEV0001302,PLN010,5557249031,2021-01-06,Active,Northeast
SUB00003971,CUST00002105,DEV0000287,PLN010,5553908965,2023-03-07,Suspended,Northeast
SUB00003972,CUST00003259,DEV0002043,PLN007,5555537197,2025-03-19,Suspended,West
SUB00003973,CUST00000466,DEV0000907,PLN008,5551011182,2023-07-17,Suspended,West
SUB00003974,CUST00003777,DEV0000248,PLN018,5552445795,2021-07-29,active ,Northeast
SUB00003975,CUST00000171,DEV0001153,PLN004,5553915597,2022-06-07,Active,Southwest
SUB00003976,CUST00002483,DEV0000660,PLN017,5552010484,2023-02-11,Active,Midwest
SUB00003977,CUST00002480,DEV0002485,PLN004,5557356515,2026-01-07,Suspended,Northeast
SUB00003978,CUST00002611,DEV0002328,PLN014,5556599134,2021-07-22,Active,Northeast
SUB00003979,CUST00000591,DEV0001604,PLN015,5554589916,2020-02-10,Cancelled,Northeast
SUB00003980,CUST00004206,DEV0000700,PLN002,5557170503,2025-10-27,Active,Southwest
SUB00003981,CUST00003116,DEV0000573,PLN014,5559614823,2022-04-13,Suspended,Midwest
SUB00003982,CUST00003830,DEV0001071,PLN008,5556172002,2023-09-26,Suspended,Southeast
SUB00003983,CUST00003456,DEV0002490,PLN013,5555086884,2020-02-16,Active,Midwest
SUB00003984,CUST00002788,DEV0001865,PLN006,5556223096,2024-04-04,Active,West
SUB00003985,CUST00003907,DEV0000139,PLN018,5559812135,2022-09-10,active ,Southeast
SUB00003986,CUST00001111,DEV0001008,PLN014,5552051314,2023-01-28,Active,Southwest
SUB00003987,CUST00000908,DEV0002060,PLN018,5556268957,2020-12-31,Active,Southwest
SUB00003988,CUST00004114,DEV0001527,PLN002,5555577889,2022-09-12,Cancelled,West
SUB00003989,CUST00004483,DEV0001820,PLN020,5552493427,2020-08-18,Active,Northeast
SUB00003990,CUST00001366,DEV0001802,PLN015,5557994182,2020-05-12,Cancelled,Southwest
SUB00003991,CUST00003096,DEV0001864,PLN018,5554339492,2023-05-20,active ,Northeast
SUB00003992,CUST00000612,DEV0002108,PLN016,5556066906,2023-12-28,Active,Southeast
SUB00003993,CUST00002205,DEV0001096,PLN001,5559210710,2020-05-07,Active,Southeast
SUB00003994,CUST00001433,DEV0002227,PLN020,5556404765,2022-11-19,Active,Northeast
SUB00003995,CUST00004167,DEV0001402,PLN008,5555484467,2024-12-20,Cancelled,Southeast
SUB00003996,CUST00002596,DEV0001375,PLN018,5552593122,2021-06-03,active ,Midwest
SUB00003997,CUST00004149,DEV0002187,PLN001,5558601187,2024-10-17,Active,Southwest
SUB00003998,CUST00002844,DEV0001583,PLN013,5551362399,2025-03-15,Suspended,Northeast
SUB00003999,CUST00001705,DEV0000630,PLN008,5557815163,2020-09-24,Active,West
SUB00004000,CUST00000929,DEV0000914,PLN013,5558057848,2021-01-29,Cancelled,Midwest
SUB00004001,CUST00002695,DEV0002062,PLN007,5559846185,2020-07-04,Active,Northeast
SUB00004002,CUST00001269,DEV0000588,PLN005,5557629842,2020-10-24,active ,Southwest
SUB00004003,CUST00002721,DEV0000559,PLN012,5555223375,2024-10-24,Suspended,Southwest
SUB00004004,CUST00002596,DEV0000173,PLN014,5553678614,2023-11-06,active ,Midwest
SUB00004005,CUST00003247,DEV0000364,PLN007,5554433597,2025-01-31,Active,Southeast
SUB00004006,CUST00003538,DEV0001286,PLN001,5557197255,2022-12-20,active ,Southeast
SUB00004007,CUST00000031,DEV0002425,PLN001,5555093943,2021-11-25,active ,Southeast
SUB00004008,CUST00002786,DEV0001618,PLN006,5553552454,2021-03-13,Active,Southeast
SUB00004009,CUST00003988,DEV_BAD,PLN003,5554223546,2024-09-04,Active,Southwest
SUB00004010,CUST00003427,DEV0001218,PLN014,5551742411,2026-03-15,Active,Southeast
SUB00004011,CUST00003234,DEV0001029,PLN015,5552378582,2025-08-03,Active,Southeast
SUB00004012,CUST00002034,DEV0000612,PLN008,5559614456,2023-09-09,Cancelled,Northeast
SUB00004013,CUST00003917,DEV0001507,PLN005,5559253592,2025-02-13,Suspended,Southeast
SUB00004014,CUST00000106,DEV0001474,PLN010,5556960859,2024-02-23,Active,Southwest
SUB00004015,CUST00001170,DEV0001003,PLN005,5557926994,2023-03-25,active ,Northeast
SUB00004016,CUST00004236,DEV0001564,PLN017,5555427584,2025-04-22,Cancelled,Southwest
SUB00004017,CUST00002995,DEV0001557,PLN002,5558311662,2021-08-13,Suspended,West
SUB00004018,CUST00002113,DEV0001922,PLN011,5559225330,2021-04-05,active ,Northeast
SUB00004019,CUST00001448,DEV0000833,PLN010,5554458778,2022-11-01,Active,Southeast
SUB00004020,CUST00003878,DEV0000678,PLN005,5556978480,2025-03-25,Cancelled,Southeast
SUB00004021,CUST00003447,DEV0001574,PLN004,5555075558,2021-01-05,Active,Midwest
SUB00004022,CUST00003344,DEV0001683,PLN007,5552964307,2024-05-21,Suspended,Southwest
SUB00004023,CUST00004056,DEV0001924,PLN008,5557472570,2021-06-04,Suspended,Southwest
SUB00004024,CUST00003336,DEV0001466,PLN002,5553966193,2020-10-13,Suspended,Southwest
SUB00004025,CUST00001094,DEV0000086,PLN014,5555918622,2024-09-17,Suspended,West
SUB00004026,CUST00002710,DEV0001862,PLN011,5551112672,2022-06-24,active ,Midwest
SUB00004027,CUST00001905,DEV0001367,PLN016,5552446074,2025-05-02,Active,Midwest
SUB00004028,CUST00003294,DEV0001043,PLN006,5552026844,2021-03-13,Active,Midwest
SUB00004029,CUST00000138,DEV0001566,PLN019,5559528780,2025-12-08,Active,Southeast
SUB00004030,CUST00002128,DEV0000897,PLN001,5559345265,2021-03-03,Cancelled,West
SUB00004031,CUST00003004,DEV0001502,PLN001,5551981283,2024-09-29,active ,West
SUB00004032,CUST00004262,DEV0000700,PLN012,5556537143,2022-05-28,active ,Midwest
SUB00004033,CUST00002231,DEV0001129,PLN009,5557157022,2020-06-30,active ,Midwest
SUB00004034,CUST00002218,DEV0001821,PLN017,5554045221,2025-08-30,Suspended,Northeast
SUB00004035,CUST00002121,DEV0000714,PLN012,5559777947,2026-02-23,Active,Northeast
SUB00004036,CUST00003920,DEV0000050,PLN016,5556036631,2020-01-10,active ,Midwest
SUB00004037,CUST00001520,DEV0001120,PLN005,5554102836,2023-03-09,active ,Northeast
SUB00004038,CUST00004491,DEV0000556,PLN001,5559537383,2021-04-02,Cancelled,Southwest
SUB00004039,CUST00003742,DEV0001744,PLN011,5556205138,2022-08-24,active ,Southeast
SUB00004040,CUST00003575,DEV0002500,PLN013,5559556857,2024-08-17,active ,Northeast
SUB00004041,CUST00001400,DEV0000908,PLN018,5554393887,2020-08-22,Cancelled,Northeast
SUB00004042,CUST00001070,DEV0000462,PLN006,5554270014,2021-03-28,active ,West
SUB00004043,CUST00002090,DEV0000513,PLN001,5557221465,2023-10-14,Active,Southwest
SUB00004044,CUST00002936,DEV0000160,PLN015,5557457835,2025-01-25,active ,Southwest
SUB00004045,CUST00001355,DEV0000320,PLN003,5552053607,2025-03-08,active ,Midwest
SUB00004046,CUST00002633,DEV0001663,PLN015,5551495623,2022-01-20,Active,Northeast
SUB00004047,CUST00001919,DEV0002435,PLN004,5556762441,2024-01-11,active ,Midwest
SUB00004048,CUST00000972,DEV0000912,PLN012,5558007896,2025-03-15,Suspended,Midwest
SUB00004049,CUST00002829,DEV0000364,PLN009,5559867599,2025-06-14,Cancelled,Southwest
SUB00004050,CUST00002350,DEV0001789,PLN015,5552546580,2024-06-25,Cancelled,West
SUB00004051,CUST00004380,DEV0000655,PLN011,5553925895,2021-02-17,Cancelled,West
SUB00004052,CUST00004411,DEV0001933,PLN017,5556377603,2025-03-19,Active,Southwest
SUB00004053,CUST00001981,DEV0001958,PLN017,5555813001,2021-09-19,Suspended,Midwest
SUB00004054,CUST00002889,DEV0001841,PLN009,5557173271,2022-02-12,active ,Midwest
SUB00004055,CUST00000215,DEV0001783,PLN018,5553604430,2023-10-01,Active,Northeast
SUB00004056,CUST00004092,DEV0002400,PLN019,5553499302,2022-12-19,Suspended,Midwest
SUB00004057,CUST00001156,DEV0002296,PLN001,5554431499,2022-07-18,active ,Northeast
SUB00004058,CUST00000733,DEV0000246,PLN013,5553661370,2025-07-30,Suspended,Southwest
SUB00004059,CUST00001735,DEV0002001,PLN020,5558265473,2023-01-16,Suspended,Northeast
SUB00004060,CUST00001242,DEV0002258,PLN012,5555742522,2021-08-23,Suspended,West
SUB00004061,CUST00002649,DEV0002451,PLN015,5551178128,2024-12-05,active ,West
SUB00004062,CUST00001325,DEV0002298,PLN008,5552107893,2020-12-09,active ,Southeast
SUB00004063,CUST00002998,DEV0000839,PLN016,5557401307,2020-12-09,Active,Southwest
SUB00004064,CUST00004271,DEV0001831,PLN005,5556392236,2021-04-15,Active,Northeast
SUB00004065,CUST00003034,DEV0001336,PLN005,5559665168,2023-06-26,active ,Southwest
SUB00004066,CUST00001403,DEV0000418,PLN012,5555370284,2020-01-12,Suspended,Southwest
SUB00004067,CUST00000082,DEV0002352,PLN014,5551738481,2024-02-26,Cancelled,Southwest
SUB00004068,CUST00003910,DEV0001326,PLN012,5558861436,2026-01-11,active ,Southeast
SUB00004069,CUST00001034,DEV0002178,PLN017,5556166281,2022-01-03,Active,Northeast
SUB00004070,CUST00003549,DEV0000969,PLN008,5554284547,2026-02-13,Active,West
SUB00004071,CUST00001068,DEV0001895,PLN008,5553804954,2023-02-24,Cancelled,Northeast
SUB00004072,CUST00002378,DEV0001863,PLN007,5557042561,2026-04-15,Suspended,Midwest
SUB00004073,CUST00002090,DEV0000536,PLN019,5552212083,2021-04-23,Cancelled,Southwest
SUB00004074,CUST00002578,DEV0000357,PLN018,5559563401,2020-06-02,active ,Southwest
SUB00004075,CUST00002820,DEV0000804,PLN013,5555882480,2025-04-09,Cancelled,Northeast
SUB00004076,CUST00003034,DEV0001452,PLN016,5556461121,2023-07-03,Active,Southwest
SUB00004077,CUST00000065,DEV0000653,PLN014,5552023991,2025-07-13,Active,West
SUB00004078,CUST00003455,DEV0002310,PLN006,5553211380,2025-05-15,active ,West
SUB00004079,CUST00001812,DEV0000879,PLN009,5553701894,2025-12-17,Active,Midwest
SUB00004080,CUST00004390,DEV0000476,PLN020,5552155043,2024-05-30,Active,Midwest
SUB00004081,CUST00003056,DEV0001807,PLN001,5551269790,2023-03-18,Active,Northeast
SUB00004082,CUST00003233,DEV0000414,PLN019,5555580263,2021-10-04,Active,Southeast
SUB00004083,CUST00001061,DEV0000325,PLN013,5552079744,2022-09-20,active ,Northeast
SUB00004084,CUST00000587,DEV0000046,PLN008,5555576921,2024-07-02,active ,Southwest
SUB00004085,CUST00000449,DEV0000494,PLN004,5559832375,2024-01-10,Suspended,Southwest
SUB00004086,CUST00000490,DEV0001714,PLN001,5555395935,2025-06-05,Suspended,Southwest
SUB00004087,CUST00004034,DEV0000158,PLN007,5556178741,2022-10-17,Active,Northeast
SUB00004088,CUST00000991,DEV0002423,PLN001,5555766503,2024-06-24,Cancelled,Northeast
SUB00004089,CUST_UNKNOWN,DEV0001744,PLN010,5559708795,2025-09-09,Cancelled,Southeast
SUB00004090,CUST00003484,DEV0000401,PLN010,5558464708,2024-09-26,Cancelled,Southwest
SUB00004091,CUST00000096,DEV0001326,PLN013,5552822086,2020-12-16,Cancelled,West
SUB00004092,CUST00000219,DEV0000149,PLN006,5555107613,2020-04-10,Active,Northeast
SUB00004093,CUST00001309,DEV0001030,PLN001,5557948033,2022-12-25,Cancelled,Northeast
SUB00004094,CUST00004358,DEV0000058,PLN015,5559164084,2026-03-30,Active,Northeast
SUB00004095,CUST00004305,DEV0002470,PLN018,5553801099,2021-10-07,Suspended,Northeast
SUB00004096,CUST00002013,DEV0001689,PLN006,5555197709,2020-07-07,Active,Northeast
SUB00004097,CUST00001364,DEV0000325,PLN016,5559099200,2021-02-01,Active,Midwest
SUB00004098,CUST00001795,DEV0001874,PLN001,5555458769,2023-02-04,Active,Southeast
SUB00004099,CUST00002566,DEV0002098,PLN003,5553470527,2023-01-13,Active,West
SUB00004100,CUST00001199,DEV0001979,PLN006,5556393870,2021-10-19,Active,Midwest
SUB00004101,CUST00004344,DEV0001891,PLN019,5558711350,2021-05-03,Cancelled,Southeast
SUB00004102,CUST00003358,DEV0001567,PLN004,5557430984,2022-01-31,Active,Northeast
SUB00004103,CUST00002729,DEV0001607,PLN016,5555236551,2021-11-21,Cancelled,Midwest
SUB00004104,CUST00000592,DEV0000952,PLN005,5554881530,2022-02-18,active ,Southwest
SUB00004105,CUST00004045,DEV0002482,PLN018,5553507769,2021-03-27,Suspended,West
SUB00004106,CUST00001405,DEV0001567,PLN002,5556316057,2023-01-01,Active,Midwest
SUB00004107,CUST00004354,DEV0000382,PLN017,5559446634,2023-02-21,Active,Southwest
SUB00004108,CUST00003931,DEV0001782,PLN006,5553113477,2023-12-20,active ,Northeast
SUB00004109,CUST00001072,DEV0001177,PLN018,5552986043,2025-08-20,Active,West
SUB00004110,CUST00000809,DEV0000543,PLN008,5557234272,2023-04-27,Active,Midwest
SUB00004111,CUST00000297,DEV0002425,PLN002,5552024088,2020-08-30,Cancelled,West
SUB00004112,CUST00001620,DEV0001588,PLN018,5558804380,2020-06-23,Active,Southeast
SUB00004113,CUST00003413,DEV0002336,PLN012,5556940956,2022-05-06,Suspended,Southeast
SUB00004114,CUST00001941,DEV0001777,PLN008,5556404098,2022-05-27,Cancelled,Southeast
SUB00004115,CUST00003812,DEV0000556,PLN011,5553480803,2023-08-18,Cancelled,Northeast
SUB00004116,CUST00001050,DEV0001614,PLN006,5556715716,2022-03-11,Suspended,Midwest
SUB00004117,CUST00003053,DEV0000902,PLN014,5553149988,2023-05-04,active ,Southwest
SUB00004118,CUST00001726,DEV0001341,PLN002,5551260137,2022-12-24,Suspended,Southeast
SUB00004119,CUST00002439,DEV0001182,PLN009,5552090249,2020-12-09,Active,Southeast
SUB00004120,CUST00003465,DEV0000723,PLN007,5559612390,2023-06-21,Active,Southeast
SUB00004121,CUST00004412,DEV0000962,PLN007,5551175008,2020-03-05,Active,Midwest
SUB00004122,CUST00004188,DEV0002189,PLN006,5556609170,2020-08-25,Active,Southwest
SUB00004123,CUST00003261,DEV0001106,PLN012,5557132909,2021-10-15,Active,Southwest
SUB00004124,CUST00001875,DEV0001994,PLN012,5559354694,2023-02-05,Active,Southeast
SUB00004125,CUST00002244,DEV0000754,PLN014,5552480147,2020-02-20,Suspended,Northeast
SUB00004126,CUST00001577,DEV0000587,PLN003,5558979884,2024-10-29,Active,Midwest
SUB00004127,CUST00003500,DEV0001156,PLN020,5558360452,2022-11-29,Active,Southwest
SUB00004128,CUST00000524,DEV0001207,PLN005,5554771567,2024-01-09,Cancelled,Midwest
SUB00004129,CUST00000510,DEV0002070,PLN003,5555783432,2021-06-05,active ,Southeast
SUB00004130,CUST00000051,DEV0000626,PLN008,5559208971,2025-07-08,Suspended,Northeast
SUB00004131,CUST00003666,DEV0000510,PLN013,5552248027,2025-12-10,Suspended,Northeast
SUB00004132,CUST00002631,DEV0000773,PLN004,5559250197,2021-01-18,Active,Northeast
SUB00004133,CUST00003125,DEV0001264,PLN013,5551580382,2021-01-16,Cancelled,West
SUB00004134,CUST00003609,DEV0000662,PLN017,5552195295,2022-09-11,Active,Southeast
SUB00004135,CUST00000330,DEV0000330,PLN020,5553191874,2020-12-05,Active,Northeast
SUB00004136,CUST00000128,DEV0001089,PLN011,5555106772,2024-06-18,Active,West
SUB00004137,CUST00003854,DEV0000743,PLN016,5555383322,2024-07-13,Active,West
SUB00004138,CUST00003281,DEV0000916,PLN008,5555688813,2020-09-16,Suspended,Southeast
SUB00004139,CUST00002293,DEV0001140,PLN009,5559828952,2026-02-02,Suspended,Northeast
SUB00004140,CUST00003639,DEV0000812,PLN017,5553556096,2024-12-20,Active,Northeast
SUB00004141,CUST00000236,DEV0000752,PLN018,5556953026,2020-03-21,Active,Southeast
SUB00004142,CUST00000681,DEV0000990,PLN008,5551077190,2025-09-04,Active,Northeast
SUB00004143,CUST00003409,DEV0000136,PLN019,5552303797,2023-11-02,Cancelled,Southwest
SUB00004144,CUST00004141,DEV0001826,PLN006,5556710113,2025-10-27,Active,Southwest
SUB00004145,CUST00002065,DEV0001252,PLN016,5557341977,2020-06-07,Suspended,Southwest
SUB00004146,CUST00003735,DEV0001672,PLN007,5556499964,2022-12-26,Active,Southwest
SUB00004147,CUST00002153,DEV0002424,PLN011,5554926474,2022-01-22,Suspended,Midwest
SUB00004148,CUST00002939,DEV0001187,PLN007,5554000250,2022-11-23,Suspended,Midwest
SUB00004149,CUST00003990,DEV0002114,PLN007,5558068927,2025-01-13,Active,Midwest
SUB00004150,CUST00000780,DEV0000939,PLN011,5557874267,2023-11-10,active ,Southwest
SUB00004151,CUST00003802,DEV0000520,PLN009,5553340584,2024-11-24,Active,Southwest
SUB00004152,CUST00000843,DEV0001061,PLN002,5555511649,2023-12-24,Cancelled,Southeast
SUB00004153,CUST00003958,DEV0001502,PLN017,5552027786,2024-10-26,Active,Southeast
SUB00004154,CUST00000258,DEV0000064,PLN017,5559995522,2020-08-01,Active,Southwest
SUB00004155,CUST00000109,DEV0000303,PLN006,5557439352,2022-03-08,Active,Midwest
SUB00004156,CUST00001452,DEV0000005,PLN006,5553388383,2020-06-16,Suspended,Southwest
SUB00004157,CUST00003983,DEV0000667,PLN006,5555009545,2023-10-16,Active,Midwest
SUB00004158,CUST00001217,DEV0000639,PLN013,5552588174,2020-07-26,active ,West
SUB00004159,CUST00002088,DEV0000896,PLN008,5552189928,2020-04-30,Active,Southeast
SUB00004160,CUST00002919,DEV0002256,PLN011,5558080176,2024-05-27,active ,Northeast
SUB00004161,CUST00000446,DEV0001645,PLN010,5556320730,2024-04-05,Cancelled,Southwest
SUB00004162,CUST00000326,DEV0000804,PLN004,5553958615,2024-08-20,Cancelled,Midwest
SUB00004163,CUST00001086,DEV0002474,PLN013,5557256447,2020-07-11,Cancelled,Midwest
SUB00004164,CUST00003144,DEV0000216,PLN019,5553309389,2022-01-06,Active,Southwest
SUB00004165,CUST00002150,DEV0001837,PLN020,5553095915,2024-10-31,active ,Midwest
SUB00004166,CUST00000336,DEV0001428,PLN016,5559383362,2022-05-26,Active,Southeast
SUB00004167,CUST00004433,DEV0000159,PLN007,5559129631,2023-11-14,Suspended,Southwest
SUB00004168,CUST00003317,DEV0001859,PLN014,5557565635,2024-01-17,Cancelled,West
SUB00004169,CUST00000092,DEV0001987,PLN001,5551513960,2022-08-06,Cancelled,Midwest
SUB00004170,CUST00004249,DEV0000902,PLN001,5551227694,2025-12-19,Cancelled,Midwest
SUB00004171,CUST00004091,DEV0001071,PLN002,5555412637,2021-07-17,Suspended,Northeast
SUB00004172,CUST00003547,DEV0000999,PLN003,5557209829,2022-01-09,Suspended,Midwest
SUB00004173,CUST00002178,DEV0000898,PLN015,5555010738,2026-01-23,Active,West
SUB00004174,CUST00001110,DEV0000329,PLN007,5552017135,2022-10-14,Cancelled,West
SUB00004175,CUST00001377,DEV0002023,PLN003,5557274378,2023-06-21,Cancelled,Southwest
SUB00004176,CUST00000957,DEV0001194,PLN018,5559609076,2023-05-27,Cancelled,Southwest
SUB00004177,CUST00000460,DEV0000321,PLN018,5555944336,2022-08-12,Active,West
SUB00004178,CUST00004139,DEV0000448,PLN001,5558538303,2022-09-03,Active,Midwest
SUB00004179,CUST00001595,DEV0000664,PLN015,5553544318,2022-05-09,Cancelled,Northeast
SUB00004180,CUST00001082,DEV0001143,PLN017,5551600024,2024-02-28,Active,Midwest
SUB00004181,CUST00002047,DEV0001385,PLN016,5554145858,2022-07-21,Active,Southeast
SUB00004182,CUST00001272,DEV0000202,PLN014,5551972049,2020-05-25,active ,Southwest
SUB00004183,CUST00004274,DEV0000200,PLN004,5559282440,2022-12-22,Active,Southeast
SUB00004184,CUST00000245,DEV0000229,PLN004,5551132615,2020-12-01,Active,Midwest
SUB00004185,CUST00001296,DEV0001389,PLN009,5555215755,2021-10-14,active ,West
SUB00004186,CUST00000449,DEV0001571,PLN011,5558807189,2025-04-26,Active,Southwest
SUB00004187,CUST00000196,DEV0002193,PLN014,5553187220,2025-05-02,Suspended,Southwest
SUB00004188,CUST00002373,DEV0000669,PLN014,5552158077,2021-07-25,Suspended,West
SUB00004189,CUST00003152,DEV0001520,PLN018,5552852529,2023-11-10,Active,Northeast
SUB00004190,CUST00003443,DEV0000658,PLN008,5553921933,2024-02-20,Suspended,Northeast
SUB00004191,CUST00002109,DEV0002141,PLN005,5553146620,2024-01-04,Cancelled,Southwest
SUB00004192,CUST00002009,DEV0001630,PLN003,5552491430,2023-06-30,active ,Midwest
SUB00004193,CUST00004031,DEV0000177,PLN015,5553566558,2025-05-26,Cancelled,West
SUB00004194,CUST00003228,DEV0000841,PLN019,5555822478,2025-04-14,Suspended,West
SUB00004195,CUST00002380,DEV0000465,PLN018,5558698291,2025-08-24,Active,Midwest
SUB00004196,CUST00004234,DEV0000828,PLN019,5555332042,2025-11-08,Active,Midwest
SUB00004197,CUST00001363,DEV0000601,PLN006,5553737439,2024-12-06,active ,Midwest
SUB00004198,CUST00002266,DEV0001761,PLN003,5557148613,2024-08-06,Suspended,West
SUB00004199,CUST00001086,DEV0000979,PLN018,5553304488,2022-06-09,Active,Midwest
SUB00004200,CUST00003757,DEV0001577,PLN009,5557630568,2023-08-24,Cancelled,Southeast
SUB00004201,CUST00002414,DEV0002260,PLN003,5559697450,2022-04-01,active ,Northeast
SUB00004202,CUST00004165,DEV0001259,PLN017,5558975309,2025-10-25,Cancelled,Southeast
SUB00004203,CUST00003168,DEV0001022,PLN020,5556229918,2023-11-17,Active,Southeast
SUB00004204,CUST00000307,DEV0001605,PLN020,5551361677,2026-02-27,Suspended,Southwest
SUB00004205,CUST00004129,DEV0000113,PLN005,5558842817,2021-12-08,Active,Midwest
SUB00004206,CUST00001212,DEV0000310,PLN017,5554474562,2021-01-27,Active,Northeast
SUB00004207,CUST00000508,DEV0001690,PLN019,5552837751,2024-01-06,Active,Midwest
SUB00004208,CUST00002550,DEV0000469,PLN010,5554295700,2026-02-19,Active,Northeast
SUB00004209,CUST00004196,DEV0001736,PLN003,5551867553,2023-05-22,Suspended,Southeast
SUB00004210,CUST00003866,DEV0000971,PLN016,5553123566,2020-11-30,active ,Northeast
SUB00004211,CUST00003517,DEV0000901,PLN011,5552655431,2023-01-12,Active,Midwest
SUB00004212,CUST00001818,DEV0000281,PLN001,5552800775,2022-04-03,active ,West
SUB00004213,CUST00003542,DEV0000043,PLN004,5552895216,2025-07-19,active ,Midwest
SUB00004214,CUST00003150,DEV0001440,PLN020,5554424052,2020-11-16,Cancelled,Southwest
SUB00004215,CUST00004016,DEV0001902,PLN010,5555993431,2022-06-12,Active,Midwest
SUB00004216,CUST00000077,DEV0000233,PLN010,5558043866,2024-08-26,Active,Southeast
SUB00004217,CUST00003292,DEV0000117,PLN020,5556185775,2020-09-26,Suspended,West
SUB00004218,CUST00002809,DEV0002412,PLN009,5553011554,2023-02-10,Active,Northeast
SUB00004219,CUST00001084,DEV0002186,PLN016,5556001659,2020-11-26,Suspended,Southwest
SUB00004220,CUST00000215,DEV0000706,PLN017,5556706128,2022-05-11,Active,Northeast
SUB00004221,CUST00003459,DEV0001330,PLN001,5559662974,2020-09-26,active ,West
SUB00004222,CUST00002423,DEV0002157,PLN016,5559830560,2023-12-20,Active,Northeast
SUB00004223,CUST00003328,DEV0001910,PLN009,5555824912,2023-02-03,Active,West
SUB00004224,CUST00003298,DEV0001027,PLN012,5556310852,2020-03-28,active ,Midwest
SUB00004225,CUST00000354,DEV0001569,PLN002,5552009070,2023-10-25,active ,West
SUB00004226,CUST00003527,DEV0001576,PLN019,5552630152,2026-03-10,Active,Northeast
SUB00004227,CUST00004406,DEV0000333,PLN020,5551258286,2026-01-20,active ,Northeast
SUB00004228,CUST00002635,DEV0001410,PLN013,5558653650,2020-09-25,Cancelled,Midwest
SUB00004229,CUST00003299,DEV0001452,PLN019,5555889495,2023-12-14,Active,Southeast
SUB00004230,CUST00001749,DEV0001229,PLN007,5552964403,2020-12-10,Cancelled,Midwest
SUB00004231,CUST00001517,DEV0002422,PLN017,5552526881,2025-05-19,Cancelled,Northeast
SUB00004232,CUST00002493,DEV0000868,PLN001,5557348318,2021-08-19,Cancelled,Northeast
SUB00004233,CUST00004001,DEV0001655,PLN010,5558070707,2023-05-09,active ,Southeast
SUB00004234,CUST00002669,DEV0000518,PLN008,5555547650,2024-12-21,active ,West
SUB00004235,CUST00002468,DEV0000308,PLN018,5556852623,2020-06-03,Active,Northeast
SUB00004236,CUST00002733,DEV0001312,PLN017,5554572129,2022-07-17,Cancelled,Northeast
SUB00004237,CUST00002922,DEV0001332,PLN002,5558860244,2022-08-12,active ,Southeast
SUB00004238,CUST00001167,DEV0000216,PLN001,5557449915,2020-04-23,Cancelled,West
SUB00004239,CUST00003264,DEV0000771,PLN013,5556513771,2021-06-24,Cancelled,Midwest
