customer_id,customer_name,customer_segment,city,region,signup_date,credit_class,autopay_flag,active_flag
CUST00003557,Riley Garcia 3557,Enterprise,Phoenix,Southwest,,D,False,False
CUST00003558,Taylor Brown 3558,Consumer,Albuquerque,Southwest,,D,True,True
CUST00003559,Alex Kim 3559,Consumer,Dallas,Southwest,2025-04-10,C,True,True
CUST00003560,Jordan Garcia 3560,Consumer,Columbus,Midwest,2018-12-15,D,True,True
CUST00003561,Casey Kim 3561,Enterprise,San Diego,West,,D,True,True
CUST00003562,Morgan Smith 3562,Enterprise,San Diego,West,,A,False,True
CUST00003563,Riley Patel 3563,Enterprise,Detroit,Midwest,,A,False,True
CUST00003564,Jordan Garcia 3564,Consumer,Seattle,West,,A,False,True
CUST00003565,Taylor Brown 3565,Consumer,Atlanta,Southeast,2021-10-22,B,False,True
CUST00003566,Casey Patel 3566,Consumer,Austin,Southwest,2026-03-01,D,False,True
CUST00003567,Alex Patel 3567,Consumer,Birmingham,Southeast,2021-08-13,A,True,True
CUST00003568,Taylor Smith 3568,Enterprise,Denver,West,,D,False,True
CUST00003569,Jordan Smith 3569,Enterprise,Atlanta,Southeast,,C,False,True
CUST00003570,Morgan Garcia 3570,Consumer,Detroit,Midwest,,C,True,False
CUST00003571,Taylor Patel 3571,Consumer,Nashville,Southeast,,D,False,True
CUST00003572,Morgan Garcia 3572,Small Business,Birmingham,Southeast,2018-05-06,A,True,True
CUST00003573,Jordan Brown 3573,Government,Phoenix,Southwest,,A,True,True
CUST00003574,Casey Kim 3574,Consumer,Atlanta,Southeast,,D,True,True
CUST00003575,Morgan Smith 3575,Government,Albany,Northeast,,A,True,False
CUST00003576,Alex Brown 3576,Consumer,Dallas,Southwest,,A,False,True
CUST00003577,Riley Smith 3577,Consumer,Jacksonville,Southeast,2021-06-20,D,True,False
CUST00003578,Jordan Kim 3578,Government,Columbus,Midwest,,A,False,True
CUST00003579,Riley Kim 3579,Enterprise,Columbus,Midwest,,D,False,True
CUST00003580,Riley Garcia 3580,Consumer,Jacksonville,Southeast,2023-01-22,D,False,False
CUST00003581,Morgan Brown 3581,Enterprise,Chicago,Midwest,,A,False,False
CUST00003582,Morgan Patel 3582,Consumer,Seattle,West,,D,False,True
CUST00003583,Morgan Patel 3583,Enterprise,Chicago,Midwest,2020-06-30,D,True,True
CUST00003584,Morgan Smith 3584,Enterprise,Atlanta,Southeast,2024-02-10,C,True,True
CUST00003585,Morgan Smith 3585,Enterprise,Portland,West,2020-06-20,A,False,True
CUST00003586,Alex Kim 3586,Consumer,Buffalo,Northeast,,A,True,True
CUST00003587,Taylor Garcia 3587,Government,Chicago,Midwest,,A,False,False
CUST00003588,Taylor Brown 3588,Consumer,Denver,West,,C,True,True
CUST00003589,Riley Brown 3589,Consumer,Nashville,Southeast,2025-06-30,A,True,False
CUST00003590,Taylor Garcia 3590,Consumer,Chicago,Midwest,,C,False,True
CUST00003591,Riley Kim 3591,Small Business,Seattle,West,,B,False,False
CUST00003592,Morgan Brown 3592,Consumer,Columbus,Midwest,2024-04-12,D,False,True
CUST00003593,Riley Garcia 3593,Consumer,Indianapolis,Midwest,,A,True,True
CUST00003594,Morgan Smith 3594,Consumer,Buffalo,Northeast,2025-05-24,C,False,True
CUST00003595,Morgan Kim 3595,Consumer,Chicago,Midwest,2019-03-16,D,False,True
CUST00003596,Riley Patel 3596,Enterprise,Denver,West,,A,True,True
CUST00003597,Taylor Patel 3597,Consumer,Denver,West,2019-02-16,D,True,False
CUST00003598,Riley Garcia 3598,Enterprise,Columbus,Midwest,2023-06-10,D,False,True
CUST00003599,Taylor Lee 3599,Enterprise,Jacksonville,Southeast,2024-12-02,C,True,True
CUST00003600,Casey Lee 3600,Government,Buffalo,Northeast,2025-07-09,B,True,True
CUST00003601,Jordan Kim 3601,Consumer,Phoenix,Southwest,,A,True,True
CUST00003602,Casey Patel 3602,Consumer,Dallas,Southwest,,B,False,False
CUST00003603,Jordan Brown 3603,Consumer,Nashville,Southeast,,A,True,True
CUST00003604,Casey Kim 3604,Consumer,Phoenix,Southwest,2019-06-10,C,False,True
CUST00003605,Jordan Brown 3605,Government,Phoenix,Southwest,,D,True,False
CUST00003606,Alex Brown 3606,Consumer,Austin,Southwest,,B,True,False
CUST00003607,Taylor Brown 3607,Enterprise,San Diego,West,,B,True,False
CUST00003608,Casey Brown 3608,Consumer,Phoenix,Southwest,,A,True,True
CUST00003609,Taylor Kim 3609,Consumer,Jacksonville,Southeast,2025-07-02,C,True,True
CUST00003610,Casey Garcia 3610,Consumer,Portland,West,2022-02-12,D,True,True
CUST00003611,Alex Smith 3611,Consumer,Chicago,Midwest,,D,False,True
CUST00003612,Alex Kim 3612,Enterprise,Columbus,Midwest,2024-01-10,A,True,True
CUST00003613,Alex Brown 3613,Consumer,Chicago,Midwest,,C,True,True
CUST00003614,Taylor Patel 3614,Enterprise,Atlanta,Southeast,,A,False,False
CUST00003615,Jordan Garcia 3615,Consumer,Columbus,Midwest,,B,True,True
CUST00003616,Casey Brown 3616,Small Business,Jacksonville,Southeast,,D,True,True
CUST00003617,Morgan Lee 3617,Consumer,Seattle,West,,A,True,True
CUST00003618,Casey Lee 3618,Consumer,Albuquerque,Southwest,,A,False,True
CUST00003619,Morgan Lee 3619,Enterprise,Columbus,Midwest,,A,True,True
CUST00003620,Alex Smith 3620,Small Business,Albany,Northeast,2022-06-10,A,True,True
CUST00003621,Jordan Patel 3621,Consumer,Birmingham,Southeast,,B,True,False
CUST00003622,Jordan Garcia 3622,Small Business,Boston,Northeast,,A,False,True
CUST00003623,Jordan Garcia 3623,Enterprise,Portland,West,2018-06-14,C,True,False
CUST00003624,Casey Kim 3624,Consumer,Phoenix,Southwest,,D,True,True
CUST00003625,Morgan Patel 3625,Government,Buffalo,Northeast,,B,False,True
CUST00003626,Riley Patel 3626,Consumer,Birmingham,Southeast,,D,True,True
CUST00003627,Taylor Smith 3627,Consumer,Albany,Northeast,2019-05-23,C,False,True
CUST00003628,Taylor Lee 3628,Consumer,Portland,West,2020-04-17,C,True,False
CUST00003629,Alex Garcia 3629,Consumer,Birmingham,Southeast,,D,True,True
CUST00003630,Morgan Patel 3630,Consumer,Jacksonville,Southeast,,B,True,True
CUST00003631,Alex Patel 3631,Small Business,Atlanta,Southeast,,A,True,True
CUST00003632,Jordan Patel 3632,Consumer,Nashville,Southeast,2020-07-04,A,True,False
CUST00003633,Alex Patel 3633,Government,Dallas,Southwest,,C,True,True
CUST00003634,Taylor Kim 3634,Consumer,Albany,Northeast,2026-01-19,C,False,True
CUST00003635,Alex Lee 3635,Small Business,Seattle,West,2026-01-11,B,False,True
CUST00003636,Riley Garcia 3636,Consumer,San Diego,West,2020-11-11,C,False,True
CUST00003637,Alex Brown 3637,Enterprise,Philadelphia,Northeast,,B,False,True
CUST00003638,Alex Brown 3638,Consumer,Indianapolis,Midwest,2025-09-02,A,True,True
CUST00003639,Alex Brown 3639,Consumer,Albany,Northeast,,B,True,True
CUST00003640,Morgan Lee 3640,Small Business,Chicago,Midwest,,A,False,True
CUST00003641,Alex Patel 3641,Consumer,Columbus,Midwest,2022-02-09,C,False,True
CUST00003642,Riley Garcia 3642,Consumer,Indianapolis,Midwest,2023-12-15,A,True,False
CUST00003643,Taylor Garcia 3643,Small Business,Philadelphia,Northeast,,A,False,True
CUST00003644,Alex Lee 3644,Government,Seattle,West,,A,False,True
CUST00003645,Morgan Lee 3645,Enterprise,Boston,Northeast,,C,False,True
CUST00003646,Jordan Patel 3646,Enterprise,Chicago,Midwest,,A,True,True
CUST00003647,Casey Garcia 3647,Enterprise,Indianapolis,Midwest,2023-11-02,B,True,True
CUST00003648,Casey Brown 3648,Small Business,Columbus,Midwest,2021-02-25,A,False,False
CUST00003649,Riley Garcia 3649,Consumer,Jacksonville,Southeast,,A,False,True
CUST00003650,Taylor Kim 3650,Consumer,Portland,West,2025-09-03,A,False,True
CUST00003651,Morgan Brown 3651,Government,Phoenix,Southwest,2019-08-01,A,True,True
CUST00003652,Taylor Smith 3652,Small Business,San Diego,West,2019-11-12,C,True,False
CUST00003653,Taylor Smith 3653,Government,San Diego,West,2019-07-18,B,True,True
CUST00003654,Alex Smith 3654,Consumer,Albany,Northeast,2022-08-26,A,False,False
CUST00003655,Alex Brown 3655,Small Business,Albany,Northeast,,D,True,False
CUST00003656,Alex Garcia 3656,Government,Dallas,Southwest,,C,False,True
CUST00003657,Casey Garcia 3657,Consumer,Nashville,Southeast,,A,False,True
CUST00003658,Alex Garcia 3658,Consumer,Portland,West,,A,False,True
CUST00003659,Morgan Patel 3659,Consumer,Birmingham,Southeast,,A,True,True
CUST00003660,Morgan Lee 3660,Government,Austin,Southwest,,A,False,False
CUST00003661,Casey Kim 3661,Enterprise,Detroit,Midwest,,A,True,True
CUST00003662,Alex Brown 3662,Consumer,Dallas,Southwest,2024-12-30,D,True,True
CUST00003663,Alex Smith 3663,Consumer,Chicago,Midwest,,B,True,True
CUST00003664,Jordan Patel 3664,Small Business,Nashville,Southeast,,A,False,True
CUST00003665,Taylor Garcia 3665,Consumer,Indianapolis,Midwest,,D,True,True
CUST00003666,Riley Lee 3666,Enterprise,Buffalo,Northeast,,C,True,False
CUST00003667,Casey Patel 3667,Small Business,San Diego,West,,B,False,False
CUST00003668,Casey Patel 3668,Small Business,San Diego,West,2024-02-23,A,True,True
CUST00003669,Casey Lee 3669,Consumer,Boston,Northeast,,B,True,True
CUST00003670,Casey Smith 3670,Consumer,Phoenix,Southwest,,A,False,True
CUST00003671,Riley Garcia 3671,Consumer,Phoenix,Southwest,2019-04-28,B,True,True
CUST00003672,Alex Smith 3672,Consumer,Philadelphia,Northeast,2019-07-19,B,True,True
CUST00003673,Taylor Lee 3673,Small Business,Seattle,West,,C,False,True
CUST00003674,Taylor Kim 3674,Enterprise,Dallas,Southwest,,A,True,True
CUST00003675,Morgan Lee 3675,Small Business,Austin,Southwest,2020-01-26,C,True,True
CUST00003676,Alex Patel 3676,Small Business,Philadelphia,Northeast,2020-02-22,A,True,False
CUST00003677,Morgan Kim 3677,Small Business,Birmingham,Southeast,,B,False,False
CUST00003678,Jordan Garcia 3678,Consumer,Atlanta,Southeast,,A,True,True
CUST00003679,Alex Smith 3679,Consumer,Boston,Northeast,,B,False,False
CUST00003680,Casey Brown 3680,Consumer,Philadelphia,Northeast,,B,True,True
CUST00003681,Morgan Smith 3681,Enterprise,Albany,Northeast,,D,True,True
CUST00003682,Riley Lee 3682,Small Business,Atlanta,Southeast,2023-09-20,C,True,True
CUST00003683,Morgan Kim 3683,Small Business,San Diego,West,,A,False,True
CUST00003684,Morgan Brown 3684,Small Business,Chicago,Midwest,2018-11-14,A,False,True
CUST00003685,Morgan Lee 3685,Enterprise,Jacksonville,Southeast,2021-04-05,A,False,True
CUST00003686,Casey Kim 3686,Consumer,Chicago,Midwest,2024-06-24,C,False,True
CUST00003687,Jordan Kim 3687,Enterprise,Jacksonville,Southeast,,D,False,True
CUST00003688,Riley Lee 3688,Consumer,Albany,Northeast,2022-05-02,A,True,True
CUST00003689,Alex Kim 3689,Consumer,Detroit,Midwest,2024-06-05,A,True,False
CUST00003690,Riley Smith 3690,Small Business,Jacksonville,Southeast,,D,True,False
CUST00003691,Casey Lee 3691,Small Business,Dallas,Southwest,,B,False,True
CUST00003692,Morgan Brown 3692,Small Business,Buffalo,Northeast,2021-01-10,A,False,False
CUST00003693,Morgan Lee 3693,Government,Atlanta,Southeast,2024-09-22,A,False,True
CUST00003694,Taylor Lee 3694,Consumer,Denver,West,,B,False,False
CUST00003695,Morgan Smith 3695,Government,Albuquerque,Southwest,,A,False,True
CUST00003696,Morgan Patel 3696,Government,Columbus,Midwest,,A,True,True
CUST00003697,Morgan Smith 3697,Consumer,Seattle,West,,A,False,True
CUST00003698,Casey Smith 3698,Government,Dallas,Southwest,,A,False,True
CUST00003699,Riley Garcia 3699,Consumer,Albuquerque,Southwest,2021-10-30,A,True,True
CUST00003700,Alex Kim 3700,Small Business,Birmingham,Southeast,,B,True,False
CUST00003701,Morgan Patel 3701,Consumer,Nashville,Southeast,2024-01-11,B,True,True
CUST00003702,Morgan Patel 3702,Government,Dallas,Southwest,2023-01-01,A,False,True
CUST00003703,Taylor Garcia 3703,Consumer,Buffalo,Northeast,2026-02-19,A,True,True
CUST00003704,Alex Brown 3704,Government,Columbus,Midwest,,D,True,False
CUST00003705,Morgan Kim 3705,Government,Boston,Northeast,,B,True,True
CUST00003706,Morgan Brown 3706,Consumer,Portland,West,,A,True,False
CUST00003707,Morgan Smith 3707,Enterprise,Denver,West,,C,True,True
CUST00003708,Casey Brown 3708,Enterprise,Columbus,Midwest,,B,False,True
CUST00003709,Alex Smith 3709,Consumer,Dallas,Southwest,,A,True,False
CUST00003710,Morgan Lee 3710,Small Business,Portland,West,2023-06-10,B,True,True
CUST00003711,Jordan Lee 3711,Consumer,Seattle,West,,A,True,True
CUST00003712,Riley Lee 3712,Enterprise,Boston,Northeast,2021-06-28,B,True,True
CUST00003713,Casey Kim 3713,Small Business,Portland,West,,B,True,True
CUST00003714,Riley Brown 3714,Consumer,Indianapolis,Midwest,,D,True,False
CUST00003715,Morgan Smith 3715,Government,Boston,Northeast,,A,False,True
CUST00003716,Casey Garcia 3716,Consumer,Albuquerque,Southwest,,C,True,True
CUST00003717,Morgan Patel 3717,Government,Phoenix,Southwest,,A,False,True
CUST00003718,Casey Patel 3718,Government,Jacksonville,Southeast,2018-05-03,C,True,True
CUST00003719,Taylor Brown 3719,Government,Buffalo,Northeast,,B,False,True
CUST00003720,Alex Smith 3720,Small Business,Boston,Northeast,2024-12-16,B,True,True
CUST00003721,Morgan Garcia 3721,Consumer,Albuquerque,Southwest,,C,False,True
CUST00003722,Taylor Brown 3722,Small Business,Albuquerque,Southwest,2023-01-19,C,True,True
CUST00003723,Alex Lee 3723,Government,Portland,West,,C,True,True
CUST00003724,Taylor Kim 3724,Consumer,Albany,Northeast,,D,False,True
CUST00003725,Jordan Kim 3725,Consumer,Jacksonville,Southeast,,A,True,False
CUST00003726,Alex Garcia 3726,Consumer,Albany,Northeast,,A,False,True
CUST00003727,Casey Patel 3727,Small Business,Birmingham,Southeast,2021-02-13,A,True,True
CUST00003728,Morgan Kim 3728,Consumer,Atlanta,Southeast,2023-03-05,A,True,False
CUST00003729,Casey Kim 3729,Consumer,Birmingham,Southeast,,A,True,True
CUST00003730,Jordan Garcia 3730,Enterprise,Buffalo,Northeast,,D,True,True
CUST00003731,Morgan Smith 3731,Government,Albany,Northeast,2023-07-01,D,True,True
CUST00003732,Alex Kim 3732,Small Business,Phoenix,Southwest,2022-05-28,A,True,True
CUST00003733,Riley Garcia 3733,Government,Dallas,Southwest,,A,True,False
CUST00003734,Jordan Brown 3734,Government,San Diego,West,2022-09-27,C,False,True
CUST00003735,Casey Patel 3735,Consumer,Phoenix,Southwest,,C,True,True
CUST00003736,Casey Lee 3736,Enterprise,Buffalo,Northeast,,C,True,True
CUST00003737,Alex Lee 3737,Government,Columbus,Midwest,2023-07-22,D,False,True
CUST00003738,Riley Patel 3738,Enterprise,Atlanta,Southeast,,C,True,True
CUST00003739,Jordan Smith 3739,Government,Austin,Southwest,2023-05-30,C,False,True
CUST00003740,Jordan Kim 3740,Consumer,Columbus,Midwest,,D,True,True
CUST00003741,Jordan Kim 3741,Small Business,Austin,Southwest,,D,True,True
CUST00003742,Jordan Brown 3742,Small Business,Jacksonville,Southeast,,A,True,True
CUST00003743,Morgan Kim 3743,Consumer,Denver,West,,A,False,True
CUST00003744,Jordan Smith 3744,Consumer,Dallas,Southwest,,C,False,True
CUST00003745,Riley Lee 3745,Consumer,Phoenix,Southwest,2024-11-01,A,False,True
CUST00003746,Morgan Patel 3746,Consumer,Phoenix,Southwest,2021-10-30,B,False,True
CUST00003747,Riley Kim 3747,Consumer,Portland,West,2020-12-22,A,False,False
CUST00003748,Morgan Patel 3748,Consumer,Indianapolis,Midwest,,A,True,True
CUST00003749,Riley Lee 3749,Enterprise,Columbus,Midwest,2021-08-21,A,True,True
CUST00003750,Taylor Kim 3750,Consumer,Dallas,Southwest,2024-01-11,A,True,True
CUST00003751,Morgan Lee 3751,Consumer,Indianapolis,Midwest,2019-06-19,B,True,True
CUST00003752,Morgan Brown 3752,Consumer,Chicago,Midwest,,D,True,True
CUST00003753,Morgan Lee 3753,Government,Albany,Northeast,,B,False,False
CUST00003754,Taylor Brown 3754,Government,Birmingham,Southeast,,B,True,True
CUST00003755,Morgan Patel 3755,Small Business,Dallas,Southwest,,A,True,True
CUST00003756,Alex Lee 3756,Government,Philadelphia,Northeast,2025-07-28,A,True,True
CUST00003757,Morgan Lee 3757,Consumer,Atlanta,Southeast,2024-01-26,C,True,False
CUST00003758,Morgan Smith 3758,Small Business,Denver,West,,B,False,True
CUST00003759,Casey Patel 3759,Small Business,Detroit,Midwest,,C,True,True
CUST00003760,Riley Smith 3760,Consumer,Detroit,Midwest,2024-01-10,A,False,False
CUST00003761,Morgan Patel 3761,Consumer,Detroit,Midwest,2024-12-20,B,False,False
CUST00003762,Jordan Garcia 3762,Enterprise,Jacksonville,Southeast,,B,True,True
CUST00003763,Jordan Garcia 3763,Enterprise,Denver,West,,A,False,False
CUST00003764,Taylor Lee 3764,Consumer,Boston,Northeast,2020-11-04,D,True,True
CUST00003765,Morgan Lee 3765,Consumer,Detroit,Midwest,,D,False,True
CUST00003766,Alex Kim 3766,Small Business,Buffalo,Northeast,2022-03-19,B,True,True
CUST00003767,Jordan Brown 3767,Small Business,Buffalo,Northeast,2022-11-01,C,False,True
CUST00003768,Alex Patel 3768,Government,Albuquerque,Southwest,,A,True,True
CUST00003769,Riley Smith 3769,Enterprise,Indianapolis,Midwest,,D,True,True
CUST00003770,Casey Garcia 3770,Government,Albany,Northeast,,B,True,True
CUST00003771,Alex Garcia 3771,Consumer,Denver,West,,D,True,True
CUST00003772,Jordan Smith 3772,Government,Jacksonville,Southeast,,A,True,True
CUST00003773,Jordan Brown 3773,Consumer,Indianapolis,Midwest,,C,True,False
CUST00003774,Morgan Garcia 3774,Small Business,Albuquerque,Southwest,,A,False,True
CUST00003775,Taylor Brown 3775,Enterprise,Portland,West,2022-10-15,C,True,False
CUST00003776,Casey Lee 3776,Small Business,Indianapolis,Midwest,,A,True,True
CUST00003777,Riley Smith 3777,Small Business,Boston,Northeast,2023-05-29,A,False,True
CUST00003778,Alex Smith 3778,Consumer,Columbus,Midwest,2020-04-11,A,False,False
CUST00003779,Alex Brown 3779,Government,Chicago,Midwest,2018-10-03,A,False,True
CUST00003780,Taylor Garcia 3780,Enterprise,Atlanta,Southeast,2023-03-02,B,True,True
CUST00003781,Alex Kim 3781,Consumer,Columbus,Midwest,2018-03-10,C,True,True
CUST00003782,Morgan Smith 3782,Government,Philadelphia,Northeast,,A,True,True
CUST00003783,Morgan Lee 3783,Government,Dallas,Southwest,,C,True,True
CUST00003784,Alex Garcia 3784,Enterprise,Seattle,West,,C,True,True
CUST00003785,Morgan Garcia 3785,Small Business,Buffalo,Northeast,2023-09-13,A,False,True
CUST00003786,Riley Garcia 3786,Government,Phoenix,Southwest,2023-09-28,C,True,True
CUST00003787,Jordan Garcia 3787,Small Business,Detroit,Midwest,,A,False,False
CUST00003788,Morgan Patel 3788,Small Business,San Diego,West,,C,True,False
CUST00003789,Casey Patel 3789,Government,Detroit,Midwest,2023-09-25,D,True,True
CUST00003790,Riley Kim 3790,Small Business,Birmingham,Southeast,2022-08-01,A,False,True
CUST00003791,Riley Brown 3791,Government,Albuquerque,Southwest,,D,False,True
CUST00003792,Casey Lee 3792,Consumer,Denver,West,,A,False,True
CUST00003793,Taylor Brown 3793,Enterprise,Denver,West,2025-06-20,C,False,True
CUST00003794,Morgan Garcia 3794,Small Business,Albuquerque,Southwest,2020-02-04,D,False,True
CUST00003795,Riley Smith 3795,Consumer,Chicago,Midwest,,B,False,True
CUST00003796,Jordan Smith 3796,Government,Columbus,Midwest,,B,True,True
CUST00003797,Casey Patel 3797,Consumer,Albany,Northeast,2018-01-14,C,False,True
CUST00003798,Alex Garcia 3798,Small Business,Dallas,Southwest,2023-09-11,D,False,True
CUST00003799,Alex Brown 3799,Consumer,Boston,Northeast,,D,True,True
CUST00003800,Jordan Smith 3800,Small Business,San Diego,West,,C,False,True
CUST00003801,Alex Kim 3801,Enterprise,Atlanta,Southeast,2019-04-15,B,True,True
CUST00003802,Alex Smith 3802,Enterprise,Albuquerque,Southwest,2019-06-26,A,False,True
CUST00003803,Riley Brown 3803,Small Business,Dallas,Southwest,,A,False,True
CUST00003804,Riley Kim 3804,Consumer,Birmingham,Southeast,2022-08-17,D,False,True
CUST00003805,Jordan Kim 3805,Government,Columbus,Midwest,2021-01-20,A,False,True
CUST00003806,Jordan Brown 3806,Consumer,Chicago,Midwest,2022-10-12,D,False,True
CUST00003807,Morgan Brown 3807,Enterprise,Phoenix,Southwest,,A,False,True
CUST00003808,Jordan Smith 3808,Enterprise,Seattle,West,2025-07-08,B,False,True
CUST00003809,Riley Lee 3809,Consumer,Philadelphia,Northeast,,B,False,False
CUST00003810,Morgan Lee 3810,Consumer,Atlanta,Southeast,2025-07-15,A,False,False
CUST00003811,Jordan Lee 3811,Enterprise,Phoenix,Southwest,,A,False,True
CUST00003812,Jordan Patel 3812,Enterprise,Buffalo,Northeast,2021-01-14,C,False,True
CUST00003813,Morgan Garcia 3813,Consumer,Detroit,Midwest,2018-04-27,B,True,False
CUST00003814,Jordan Smith 3814,Consumer,Detroit,Midwest,2024-08-13,D,False,True
CUST00003815,Taylor Brown 3815,Enterprise,Detroit,Midwest,,C,True,True
CUST00003816,Jordan Garcia 3816,Enterprise,Jacksonville,Southeast,,D,False,True
CUST00003817,Casey Lee 3817,Government,Phoenix,Southwest,2025-09-17,C,False,True
CUST00003818,Riley Garcia 3818,Government,Indianapolis,Midwest,2019-05-04,C,True,True
CUST00003819,Casey Brown 3819,Consumer,Jacksonville,Southeast,,B,True,True
CUST00003820,Riley Garcia 3820,Consumer,Albany,Northeast,,A,True,True
CUST00003821,Casey Lee 3821,Consumer,Albany,Northeast,,A,False,True
CUST00003822,Morgan Kim 3822,Small Business,Nashville,Southeast,,A,True,True
CUST00003823,Morgan Kim 3823,Consumer,Seattle,West,,D,False,True
CUST00003824,Taylor Brown 3824,Small Business,Philadelphia,Northeast,,A,False,False
CUST00003825,Taylor Lee 3825,Enterprise,Denver,West,2019-05-03,B,True,False
CUST00003826,Morgan Brown 3826,Small Business,Dallas,Southwest,,A,False,True
CUST00003827,Taylor Garcia 3827,Consumer,San Diego,West,,A,False,True
CUST00003828,Morgan Smith 3828,Government,Philadelphia,Northeast,,A,False,True
CUST00003829,Jordan Patel 3829,Government,Nashville,Southeast,,A,True,True
CUST00003830,Morgan Lee 3830,Government,Birmingham,Southeast,,A,True,True
CUST00003831,Alex Lee 3831,Enterprise,San Diego,West,2024-12-10,A,False,False
CUST00003832,Jordan Garcia 3832,Enterprise,Austin,Southwest,,A,True,True
CUST00003833,Alex Smith 3833,Enterprise,Philadelphia,Northeast,,B,True,True
CUST00003834,Alex Patel 3834,Consumer,San Diego,West,,B,True,True
CUST00003835,Alex Smith 3835,Consumer,Atlanta,Southeast,2025-04-24,A,True,False
CUST00003836,Jordan Kim 3836,Consumer,Phoenix,Southwest,2025-06-22,D,False,True
CUST00003837,Jordan Brown 3837,Small Business,Albany,Northeast,,A,True,True
CUST00003838,Morgan Smith 3838,Consumer,Atlanta,Southeast,2023-08-26,A,False,True
CUST00003839,Jordan Lee 3839,Small Business,Philadelphia,Northeast,,A,True,True
CUST00003840,Jordan Kim 3840,Consumer,Phoenix,Southwest,2025-02-14,C,False,True
CUST00003841,Alex Garcia 3841,Consumer,Albuquerque,Southwest,2024-12-24,C,False,False
CUST00003842,Alex Kim 3842,Government,Chicago,Midwest,,D,True,True
CUST00003843,Casey Smith 3843,Consumer,Atlanta,Southeast,,A,False,True
CUST00003844,Jordan Patel 3844,Small Business,Austin,Southwest,,A,False,True
CUST00003845,Alex Brown 3845,Consumer,Indianapolis,Midwest,,B,False,True
CUST00003846,Riley Brown 3846,Consumer,San Diego,West,,A,True,True
CUST00003847,Taylor Kim 3847,Consumer,Buffalo,Northeast,,D,False,True
CUST00003848,Casey Patel 3848,Consumer,Boston,Northeast,,A,True,False
CUST00003849,Taylor Patel 3849,Consumer,Philadelphia,Northeast,2023-09-20,A,False,True
CUST00003850,Casey Brown 3850,Government,Portland,West,2022-09-13,D,True,True
CUST00003851,Casey Lee 3851,Small Business,Phoenix,Southwest,2018-09-10,B,False,True
CUST00003852,Morgan Lee 3852,Consumer,Columbus,Midwest,,B,False,True
CUST00003853,Jordan Patel 3853,Consumer,Atlanta,Southeast,,C,True,True
CUST00003854,Jordan Kim 3854,Consumer,San Diego,West,,A,False,True
CUST00003855,Taylor Garcia 3855,Consumer,Philadelphia,Northeast,,A,False,True
CUST00003856,Riley Lee 3856,Government,Buffalo,Northeast,,A,True,True
CUST00003857,Morgan Lee 3857,Consumer,Austin,Southwest,,D,True,True
CUST00003858,Morgan Smith 3858,Small Business,San Diego,West,,A,False,True
CUST00003859,Riley Brown 3859,Government,Albany,Northeast,2020-03-05,B,True,True
CUST00003860,Morgan Brown 3860,Enterprise,Detroit,Midwest,2025-11-05,A,True,True
CUST00003861,Morgan Patel 3861,Government,Albany,Northeast,2019-12-26,A,False,True
CUST00003862,Casey Patel 3862,Government,Buffalo,Northeast,,C,True,True
CUST00003863,Casey Garcia 3863,Government,Birmingham,Southeast,2021-03-04,A,True,True
CUST00003864,Jordan Kim 3864,Government,San Diego,West,2023-06-25,B,False,True
CUST00003865,Morgan Smith 3865,Consumer,Albuquerque,Southwest,,A,True,True
CUST00003866,Jordan Kim 3866,Consumer,Philadelphia,Northeast,2018-03-31,C,False,True
CUST00003867,Morgan Garcia 3867,Consumer,San Diego,West,,C,True,False
CUST00003868,Jordan Brown 3868,Consumer,Philadelphia,Northeast,2025-08-06,D,False,True
CUST00003869,Casey Patel 3869,Government,Phoenix,Southwest,2025-12-16,B,False,True
CUST00003870,Riley Kim 3870,Consumer,Columbus,Midwest,,C,True,True
CUST00003871,Taylor Lee 3871,Government,Austin,Southwest,,C,True,True
CUST00003872,Alex Lee 3872,Enterprise,Boston,Northeast,2024-10-27,A,False,True
CUST00003873,Jordan Patel 3873,Small Business,Atlanta,Southeast,2019-11-29,A,True,True
CUST00003874,Riley Garcia 3874,Consumer,Nashville,Southeast,,B,False,False
CUST00003875,Morgan Garcia 3875,Government,Nashville,Southeast,,A,True,True
CUST00003876,Riley Brown 3876,Consumer,Dallas,Southwest,2022-01-08,D,False,True
CUST00003877,Riley Brown 3877,Small Business,Dallas,Southwest,,C,True,True
CUST00003878,Riley Lee 3878,Consumer,Jacksonville,Southeast,2024-01-23,A,False,True
CUST00003879,Morgan Lee 3879,Small Business,Boston,Northeast,,A,False,False
CUST00003880,Alex Garcia 3880,Small Business,Albany,Northeast,,B,False,True
CUST00003881,Riley Smith 3881,Small Business,Indianapolis,Midwest,,D,False,True
CUST00003882,Casey Brown 3882,Government,Albany,Northeast,,D,True,True
CUST00003883,Casey Garcia 3883,Enterprise,Philadelphia,Northeast,2025-06-13,C,False,True
CUST00003884,Casey Kim 3884,Government,Albany,Northeast,,D,False,True
CUST00003885,Morgan Kim 3885,Consumer,Jacksonville,Southeast,,D,False,True
CUST00003886,Taylor Lee 3886,Consumer,Jacksonville,Southeast,2019-08-11,C,False,True
CUST00003887,Taylor Smith 3887,Small Business,Philadelphia,Northeast,2021-08-01,A,True,True
CUST00003888,Riley Kim 3888,Consumer,Nashville,Southeast,,A,True,True
CUST00003889,Alex Kim 3889,Consumer,Phoenix,Southwest,2022-07-28,D,True,True
