customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag
CUST00000823,Riley Garcia 823,customer823@example.com,Los Angeles,CA,West,2022-05-30,,6,Y
CUST00000824,Riley Lee 824,customer824@example.com,Savannah,GA,South,02/19/2024,Plus,6,N
CUST00000825,Casey Lee 825,customer825@example.com,Tacoma,WA,West,2024-06-29,Gold,1,Yes
CUST00000826,Morgan Lee 826,customer826@example.com,Sacramento,CA,West,2022-08-15,gold ,3,N
CUST00000827,Alex Kim 827,customer827@example.com,Buffalo,NY,Northeast,2020-07-27,Basic,5,Y
CUST00000828,Riley Garcia 828,customer828@example.com,Savannah,GA,South,04/20/2021,Silver,4,True
CUST00000829,Riley Kim 829,customer829@example.com,Buffalo,NY,Northeast,03/24/2020,Plus,,True
CUST00000830,Riley Patel 830,customer830@example.com,Orlando,FL,South,2022-11-07,Silver,,Yes
CUST00000831,Alex Patel 831,customer831@example.com,Denver,CO,West,2022-12-15,gold ,1,Y
CUST00000832,Jordan Patel 832,customer832@example.com,Atlanta,GA,South,2025-08-13,gold ,4,Y
CUST00000833,Alex Kim 833,customer833@example.com,Chicago,IL,Midwest,2023-01-18,Plus,bad,True
CUST00000834,Riley Patel 834,customer834@example.com,Aurora,CO,West,04/10/2021,,,Y
CUST00000835,Taylor Lee 835,customer835@example.com,Sacramento,CA,West,2026-04-06,Plus,6,Y
CUST00000836,Riley Lee 836,customer836@example.com,Aurora,CO,West,01/05/2025,Silver,4,Yes
CUST00000837,Taylor Lee 837,customer837@example.com,Dallas,TX,South,2024-07-02,Gold,6,Y
CUST00000838,Jordan Brown 838,customer838@example.com,Denver,CO,West,02/22/2026,,3,Y
CUST00000839,Riley Smith 839,customer839@example.com,Miami,FL,South,2023-02-12,Plus,,True
CUST00000840,Riley Brown 840,customer840@example.com,Los Angeles,CA,West,01/03/2024,Basic,5,Y
CUST00000841,Riley Lee 841,customer841@example.com,Atlanta,GA,South,2023-04-19,,4,Y
CUST00000842,Taylor Garcia 842,customer842@example.com,Savannah,GA,South,2023-02-21,gold ,2,Yes
CUST00000843,Morgan Brown 843,customer843@example.com,Chicago,IL,Midwest,2022-07-30,Plus,1,N
CUST00000844,Alex Kim 844,customer844@example.com,Dallas,TX,South,03/01/2020,gold ,6,Yes
CUST00000845,Casey Patel 845,customer845@example.com,Peoria,IL,Midwest,2021-07-07,Gold,bad,True
CUST00000846,Jordan Brown 846,customer846@example.com,Orlando,FL,South,11/23/2022,gold ,5,N
CUST00000847,Alex Kim 847,customer847@example.com,Chicago,IL,Midwest,2020-08-23,Gold,1,Y
CUST00000848,Riley Brown 848,customer848@example.com,Savannah,GA,South,05/13/2020,Plus,2,Y
CUST00000849,Morgan Brown 849,customer849@example.com,Dallas,TX,South,2025-06-08,gold ,2,Y
CUST00000850,Morgan Patel 850,customer850@example.com,Los Angeles,CA,West,2021-04-21,,4,Yes
CUST00000851,Taylor Patel 851,customer851@example.com,Dallas,TX,South,2026-01-19,,2,Y
CUST00000852,Jordan Brown 852,customer852@example.com,Atlanta,GA,South,07/18/2020,,2,Yes
CUST00000853,Morgan Lee 853,customer853@example.com,Sacramento,CA,West,06/17/2025,,5,True
CUST00000854,Jordan Smith 854,customer854@example.com,Atlanta,GA,South,2023-07-28,Plus,6,Y
CUST00000855,Taylor Brown 855,customer855@example.com,Savannah,GA,South,02/13/2020,Plus,1,N
CUST00000856,Alex Smith 856,customer856@example.com,Albany,NY,Northeast,2023-05-09,Gold,5,Yes
CUST00000857,Jordan Kim 857,customer857@example.com,Buffalo,NY,Northeast,2020-12-17,Gold,,N
CUST00000858,Jordan Patel 858,customer858@example.com,Austin,TX,South,05/25/2020,,3,Y
CUST00000859,Alex Kim 859,customer859@example.com,Los Angeles,CA,West,2024-06-04,Basic,,N
CUST00000860,Casey Smith 860,customer860@example.com,Buffalo,NY,Northeast,05/20/2021,gold ,4,Y
CUST00000861,Taylor Patel 861,customer861@example.com,Miami,FL,South,2023-10-01,gold ,1,Y
CUST00000862,Riley Patel 862,customer862@example.com,Albany,NY,Northeast,06/07/2023,Gold,3,Y
CUST00000863,Jordan Kim 863,customer863@example.com,Denver,CO,West,07/12/2022,Basic,6,N
CUST00000864,Casey Patel 864,customer864@example.com,Savannah,GA,South,2024-01-29,Plus,2,Y
CUST00000865,Jordan Smith 865,customer865@example.com,Chicago,IL,Midwest,2025-05-30,,3,N
CUST00000866,Taylor Patel 866,customer866@example.com,Atlanta,GA,South,2025-09-28,Silver,5,Y
CUST00000867,Taylor Patel 867,customer867@example.com,Chicago,IL,Midwest,2021-08-09,Gold,1,Y
CUST00000868,Riley Brown 868,customer868@example.com,Buffalo,NY,Northeast,12/28/2024,gold ,5,Y
CUST00000869,Casey Brown 869,customer869@example.com,Houston,TX,South,2023-11-15,,2,N
CUST00000870,Taylor Kim 870,customer870@example.com,Miami,FL,South,2022-11-16,Basic,,True
CUST00000871,Taylor Brown 871,customer871@example.com,Buffalo,NY,Northeast,2024-04-22,gold ,5,Y
CUST00000872,Jordan Lee 872,customer872@example.com,Seattle,WA,West,2024-06-17,,2,Y
CUST00000873,Riley Kim 873,customer873@example.com,Austin,TX,South,07/15/2022,Silver,4,Y
CUST00000874,Jordan Kim 874,customer874@example.com,Savannah,GA,South,2023-12-19,,4,N
CUST00000875,Jordan Kim 875,customer875@example.com,Sacramento,CA,West,2024-01-21,,4,Y
CUST00000876,Morgan Patel 876,customer876@example.com,Miami,FL,South,09/27/2023,Silver,2,N
CUST00000877,Alex Patel 877,customer877@example.com,Buffalo,NY,Northeast,2026-01-14,Plus,6,Y
CUST00000878,Casey Lee 878,customer878@example.com,Sacramento,CA,West,2021-03-14,Gold,1,Y
CUST00000879,Riley Brown 879,customer879@example.com,Savannah,GA,South,2022-01-14,,bad,Y
CUST00000880,Jordan Brown 880,customer880@example.com,Austin,TX,South,11/15/2021,Gold,2,Y
CUST00000881,Morgan Patel 881,customer881@example.com,Chicago,IL,Midwest,06/01/2024,Basic,1,Y
CUST00000882,Riley Kim 882,customer882@example.com,Atlanta,GA,South,12/18/2025,Silver,4,Y
CUST00000883,Casey Lee 883,customer883@example.com,Denver,CO,West,10/10/2020,Silver,5,Y
CUST00000884,Alex Brown 884,customer884@example.com,Tacoma,WA,West,2020-03-19,Silver,3,Y
CUST00000885,Alex Patel 885,customer885@example.com,Miami,FL,South,02/23/2023,Gold,,Y
CUST00000886,Taylor Patel 886,customer886@example.com,Los Angeles,CA,West,2024-06-18,Silver,,Y
CUST00000887,Riley Smith 887,customer887@example.com,Austin,TX,South,2025-05-28,Silver,,Y
CUST00000888,Morgan Brown 888,customer888@example.com,Atlanta,GA,South,02/21/2025,,,N
CUST00000889,Casey Kim 889,customer889@example.com,Denver,CO,West,2026-03-12,Basic,4,Y
CUST00000890,Casey Kim 890,customer890@example.com,Houston,TX,South,2025-08-21,Silver,,N
CUST00000891,Jordan Lee 891,customer891@example.com,Chicago,IL,Midwest,07/09/2025,,2,Y
CUST00000892,Taylor Garcia 892,customer892@example.com,Los Angeles,CA,West,2022-05-23,Basic,1,Yes
CUST00000893,Morgan Patel 893,customer893@example.com,Sacramento,CA,West,09/04/2021,,6,Yes
CUST00000894,Jordan Patel 894,customer894@example.com,Chicago,IL,Midwest,2021-12-16,,1,True
CUST00000895,Morgan Lee 895,customer895@example.com,Savannah,GA,South,12/20/2025,Gold,3,True
CUST00000896,Jordan Garcia 896,customer896@example.com,Savannah,GA,South,2023-01-09,Plus,2,Y
CUST00000897,Casey Smith 897,customer897@example.com,Albany,NY,Northeast,2025-10-23,gold ,6,Y
CUST00000898,Taylor Patel 898,customer898@example.com,Sacramento,CA,West,11/08/2025,Gold,1,Y
CUST00000899,Jordan Garcia 899,customer899@example.com,Chicago,IL,Midwest,11/30/2022,Silver,1,True
CUST00000900,Alex Garcia 900,customer900@example.com,Buffalo,NY,Northeast,06/17/2022,Plus,bad,Y
CUST00000901,Riley Lee 901,customer901@example.com,Buffalo,NY,Northeast,2021-01-27,,4,N
CUST00000902,Riley Kim 902,customer902@example.com,Buffalo,NY,Northeast,08/26/2020,Basic,6,Yes
CUST00000903,Alex Kim 903,customer903@example.com,Albany,NY,Northeast,2020-03-21,,,Y
CUST00000904,Riley Patel 904,customer904@example.com,Savannah,GA,South,03/13/2022,Basic,5,Y
CUST00000905,Jordan Patel 905,customer905@example.com,Chicago,IL,Midwest,2020-09-20,,5,True
CUST00000906,Jordan Brown 906,customer906@example.com,Albany,NY,Northeast,11/03/2024,Plus,2,Y
CUST00000907,Casey Kim 907,customer907@example.com,Houston,TX,South,2020-03-04,,5,True
CUST00000908,Riley Kim 908,customer908@example.com,Miami,FL,South,2023-07-24,Silver,2,Y
CUST00000909,Jordan Patel 909,customer909@example.com,Dallas,TX,South,2021-09-21,,4,N
CUST00000910,Morgan Kim 910,customer910@example.com,Atlanta,GA,South,2022-01-04,Plus,5,Y
CUST00000911,Alex Garcia 911,customer911@example.com,Chicago,IL,Midwest,06/07/2023,,3,Y
CUST00000912,Alex Garcia 912,customer912@example.com,Tacoma,WA,West,2022-10-08,,6,Y
CUST00000913,Alex Garcia 913,customer913@example.com,Orlando,FL,South,2021-06-08,Basic,1,Y
CUST00000914,Morgan Brown 914,customer914@example.com,Los Angeles,CA,West,01/19/2024,Gold,bad,Y
CUST00000915,Jordan Smith 915,customer915@example.com,Albany,NY,Northeast,2023-03-13,gold ,1,Y
CUST00000916,Jordan Smith 916,customer916@example.com,Houston,TX,South,2023-07-31,Silver,2,Y
CUST00000917,Casey Patel 917,customer917@example.com,Tacoma,WA,West,2025-09-24,,5,Y
CUST00000918,Casey Smith 918,customer918@example.com,Buffalo,NY,Northeast,06/15/2024,Basic,4,Y
CUST00000919,Taylor Brown 919,customer919@example.com,Albany,NY,Northeast,2021-03-30,Gold,3,Y
CUST00000920,Casey Garcia 920,customer920@example.com,Dallas,TX,South,11/28/2025,,2,Y
CUST00000921,Taylor Lee 921,customer921@example.com,Sacramento,CA,West,03/16/2026,Basic,2,True
CUST00000922,Alex Smith 922,customer922@example.com,Los Angeles,CA,West,2022-10-08,gold ,4,True
CUST00000923,Taylor Smith 923,customer923@example.com,Denver,CO,West,2025-05-15,,5,Y
CUST00000924,Jordan Kim 924,customer924@example.com,Seattle,WA,West,2022-03-30,,,N
CUST00000925,Alex Lee 925,customer925@example.com,Tacoma,WA,West,10/09/2025,,4,Y
CUST00000926,Casey Kim 926,customer926@example.com,Seattle,WA,West,07/26/2025,Basic,bad,True
CUST00000927,Jordan Smith 927,customer927@example.com,Orlando,FL,South,2020-04-05,Silver,bad,Y
CUST00000928,Riley Smith 928,customer928@example.com,Houston,TX,South,03/01/2024,Silver,5,N
CUST00000929,Riley Patel 929,customer929@example.com,Dallas,TX,South,2024-08-26,Plus,2,Yes
CUST00000930,Jordan Brown 930,customer930@example.com,Buffalo,NY,Northeast,2022-03-26,Plus,4,Yes
CUST00000931,Riley Brown 931,customer931@example.com,Dallas,TX,South,11/23/2024,,,True
CUST00000932,Taylor Garcia 932,customer932@example.com,Sacramento,CA,West,2023-05-15,gold ,4,True
CUST00000933,Alex Kim 933,customer933@example.com,Seattle,WA,West,2025-10-10,Gold,1,True
CUST00000934,Alex Patel 934,customer934@example.com,Los Angeles,CA,West,2021-07-01,Gold,4,True
CUST00000935,Taylor Smith 935,customer935@example.com,Miami,FL,South,05/20/2020,,6,Y
CUST00000936,Casey Kim 936,customer936@example.com,Savannah,GA,South,2021-06-25,Basic,bad,Y
CUST00000937,Alex Brown 937,customer937@example.com,Buffalo,NY,Northeast,2021-03-12,Plus,2,Y
CUST00000938,Morgan Patel 938,customer938@example.com,Houston,TX,South,04/25/2026,,6,True
CUST00000939,Casey Brown 939,customer939@example.com,Savannah,GA,South,12/02/2024,,3,N
CUST00000940,Morgan Lee 940,customer940@example.com,Buffalo,NY,Northeast,2025-12-13,Silver,1,Y
CUST00000941,Jordan Kim 941,customer941@example.com,Savannah,GA,South,2025-03-11,Plus,4,Yes
CUST00000942,Alex Patel 942,customer942@example.com,Chicago,IL,Midwest,03/31/2023,Gold,bad,Y
CUST00000943,Alex Lee 943,customer943@example.com,Sacramento,CA,West,06/07/2024,Gold,bad,Y
CUST00000944,Morgan Brown 944,customer944@example.com,Tacoma,WA,West,2022-03-04,Gold,2,True
CUST00000945,Jordan Smith 945,customer945@example.com,Miami,FL,South,03/13/2024,Plus,,Y
CUST00000946,Alex Garcia 946,customer946@example.com,Albany,NY,Northeast,03/20/2021,,2,Y
CUST00000947,Casey Kim 947,customer947@example.com,Peoria,IL,Midwest,07/23/2024,Basic,5,Yes
CUST00000948,Taylor Patel 948,customer948@example.com,Austin,TX,South,07/13/2023,Gold,,Y
CUST00000949,Jordan Brown 949,customer949@example.com,Denver,CO,West,2021-02-15,gold ,1,Y
CUST00000950,Alex Patel 950,customer950@example.com,Tacoma,WA,West,09/11/2020,Basic,5,Y
CUST00000951,Riley Garcia 951,customer951@example.com,Savannah,GA,South,2020-05-16,,1,Y
CUST00000952,Casey Smith 952,customer952@example.com,Miami,FL,South,11/08/2024,,6,Y
CUST00000953,Taylor Smith 953,customer953@example.com,Albany,NY,Northeast,11/21/2022,Basic,3,Yes
CUST00000954,Taylor Garcia 954,customer954@example.com,Miami,FL,South,04/30/2024,Plus,3,Y
CUST00000955,Riley Brown 955,customer955@example.com,Chicago,IL,Midwest,2021-07-19,Basic,2,Y
CUST00000956,Alex Brown 956,customer956@example.com,Albany,NY,Northeast,2020-04-06,Plus,5,Y
CUST00000957,Alex Smith 957,customer957@example.com,Savannah,GA,South,10/17/2022,Plus,,Y
CUST00000958,Morgan Brown 958,customer958@example.com,Orlando,FL,South,07/28/2022,Silver,bad,N
CUST00000959,Alex Lee 959,customer959@example.com,Peoria,IL,Midwest,2020-04-10,Basic,6,Y
CUST00000960,Riley Patel 960,customer960@example.com,Orlando,FL,South,2020-03-27,,,N
CUST00000961,Riley Garcia 961,customer961@example.com,Chicago,IL,Midwest,12/12/2023,,,Yes
CUST00000962,Alex Brown 962,customer962@example.com,Miami,FL,South,2025-02-18,Basic,6,Y
CUST00000963,Morgan Garcia 963,customer963@example.com,Aurora,CO,West,04/10/2022,gold ,6,Y
CUST00000964,Casey Patel 964,customer964@example.com,Chicago,IL,Midwest,2021-07-15,Plus,3,Yes
CUST00000965,Riley Brown 965,customer965@example.com,Tacoma,WA,West,02/25/2022,gold ,2,Y
CUST00000966,Casey Brown 966,customer966@example.com,Peoria,IL,Midwest,2023-05-04,gold ,5,Y
CUST00000967,Riley Brown 967,customer967@example.com,Austin,TX,South,11/20/2022,gold ,6,N
CUST00000968,Casey Kim 968,customer968@example.com,Buffalo,NY,Northeast,2025-06-06,Silver,2,True
CUST00000969,Alex Lee 969,customer969@example.com,Austin,TX,South,2021-05-19,gold ,2,Y
CUST00000970,Morgan Brown 970,customer970@example.com,Atlanta,GA,South,2023-10-15,gold ,1,True
CUST00000971,Taylor Patel 971,customer971@example.com,Savannah,GA,South,03/31/2022,Plus,3,Yes
CUST00000972,Riley Patel 972,customer972@example.com,Miami,FL,South,2021-01-04,gold ,1,Yes
CUST00000973,Casey Garcia 973,customer973@example.com,Denver,CO,West,01/25/2026,Gold,5,Y
CUST00000974,Taylor Garcia 974,customer974@example.com,Savannah,GA,South,12/06/2024,gold ,1,Y
CUST00000975,Taylor Kim 975,customer975@example.com,Dallas,TX,South,2024-12-06,Basic,2,N
CUST00000976,Riley Lee 976,customer976@example.com,Denver,CO,West,2024-05-28,Plus,3,Y
CUST00000977,Alex Brown 977,customer977@example.com,Peoria,IL,Midwest,2023-02-24,Plus,6,Y
CUST00000978,Alex Lee 978,customer978@example.com,Peoria,IL,Midwest,09/07/2021,Silver,2,N
CUST00000979,Jordan Smith 979,customer979@example.com,Buffalo,NY,Northeast,09/15/2021,Plus,2,Yes
CUST00000980,Morgan Brown 980,customer980@example.com,Sacramento,CA,West,05/12/2022,gold ,6,Yes
CUST00000981,Jordan Lee 981,customer981@example.com,Savannah,GA,South,2023-03-22,Plus,1,Y
CUST00000982,Alex Kim 982,customer982@example.com,Aurora,CO,West,2021-09-12,gold ,bad,Y
CUST00000983,Alex Smith 983,customer983@example.com,Seattle,WA,West,05/17/2025,Gold,6,Y
CUST00000984,Riley Brown 984,,Denver,CO,West,11/23/2024,,2,Y
CUST00000985,Alex Kim 985,customer985@example.com,Chicago,IL,Midwest,12/13/2024,Silver,1,Yes
CUST00000986,Morgan Brown 986,customer986@example.com,Albany,NY,Northeast,06/04/2021,Silver,5,Y
CUST00000987,Jordan Patel 987,customer987@example.com,Miami,FL,South,02/02/2025,gold ,6,Yes
CUST00000988,Casey Lee 988,customer988@example.com,Atlanta,GA,South,2023-01-17,Basic,bad,True
CUST00000989,Alex Garcia 989,customer989@example.com,Seattle,WA,West,06/28/2020,gold ,,Yes
CUST00000990,Riley Lee 990,customer990@example.com,Dallas,TX,South,2024-08-01,Plus,2,Y
CUST00000991,Riley Brown 991,customer991@example.com,Denver,CO,West,10/05/2020,Plus,3,Y
CUST00000992,Casey Brown 992,customer992@example.com,Tacoma,WA,West,01/04/2021,Plus,bad,Y
CUST00000993,Taylor Kim 993,customer993@example.com,Sacramento,CA,West,2025-03-27,Plus,6,Y
CUST00000994,Taylor Kim 994,customer994@example.com,Peoria,IL,Midwest,2024-11-12,Gold,,Y
CUST00000995,Alex Smith 995,customer995@example.com,Seattle,WA,West,2023-03-19,,6,Y
CUST00000996,Alex Kim 996,customer996@example.com,Savannah,GA,South,06/25/2023,Plus,3,N
CUST00000997,Taylor Lee 997,customer997@example.com,Chicago,IL,Midwest,05/07/2023,Gold,bad,True
CUST00000998,Morgan Kim 998,customer998@example.com,Los Angeles,CA,West,2024-05-21,gold ,2,Y
CUST00000999,Casey Brown 999,customer999@example.com,Buffalo,NY,Northeast,2026-04-16,Plus,bad,True
CUST00001000,Morgan Smith 1000,customer1000@example.com,Aurora,CO,West,2020-08-25,,3,N
CUST00001001,Taylor Kim 1001,customer1001@example.com,Miami,FL,South,2023-10-20,Plus,bad,True
CUST00001002,Casey Lee 1002,customer1002@example.com,Orlando,FL,South,01/12/2025,Plus,6,N
CUST00001003,Taylor Brown 1003,customer1003@example.com,Albany,NY,Northeast,03/27/2022,Gold,bad,Y
CUST00001004,Morgan Smith 1004,customer1004@example.com,Buffalo,NY,Northeast,02/25/2026,gold ,4,Yes
CUST00001005,Casey Kim 1005,customer1005@example.com,Peoria,IL,Midwest,2025-07-27,Gold,2,Yes
CUST00001006,Taylor Kim 1006,customer1006@example.com,Tacoma,WA,West,02/19/2020,,bad,N
CUST00001007,Jordan Kim 1007,customer1007@example.com,Buffalo,NY,Northeast,11/23/2020,Gold,3,True
CUST00001008,Alex Smith 1008,customer1008@example.com,Los Angeles,CA,West,2022-05-04,Silver,5,Y
CUST00001009,Alex Garcia 1009,customer1009@example.com,Buffalo,NY,Northeast,06/29/2022,Silver,,Y
CUST00001010,Casey Brown 1010,customer1010@example.com,Buffalo,NY,Northeast,2025-02-21,,3,Y
CUST00001011,Alex Garcia 1011,customer1011@example.com,Atlanta,GA,South,03/21/2021,,,N
CUST00001012,Jordan Garcia 1012,customer1012@example.com,Orlando,FL,South,2021-06-09,Silver,3,Y
CUST00001013,Alex Kim 1013,customer1013@example.com,Miami,FL,South,04/09/2023,Plus,6,Y
CUST00001014,Jordan Kim 1014,customer1014@example.com,Albany,NY,Northeast,07/14/2023,Gold,,True
CUST00001015,Taylor Brown 1015,customer1015@example.com,Houston,TX,South,06/19/2021,gold ,2,Y
CUST00001016,Riley Lee 1016,customer1016@example.com,Seattle,WA,West,09/01/2024,gold ,4,True
CUST00001017,Taylor Kim 1017,customer1017@example.com,Peoria,IL,Midwest,2025-01-12,Silver,4,N
CUST00001018,Jordan Smith 1018,customer1018@example.com,Denver,CO,West,2020-05-13,Gold,3,True
CUST00001019,Taylor Smith 1019,customer1019@example.com,Buffalo,NY,Northeast,2020-01-14,Plus,,True
CUST00001020,Casey Brown 1020,customer1020@example.com,Orlando,FL,South,08/26/2020,Silver,,True
CUST00001021,Casey Lee 1021,customer1021@example.com,Atlanta,GA,South,02/20/2023,Plus,3,Y
CUST00001022,Alex Garcia 1022,customer1022@example.com,Los Angeles,CA,West,2022-05-30,Basic,1,N
CUST00001023,Jordan Smith 1023,customer1023@example.com,Dallas,TX,South,2022-02-14,gold ,,Yes
CUST00001024,Casey Brown 1024,customer1024@example.com,Denver,CO,West,08/31/2023,,bad,N
CUST00001025,Taylor Patel 1025,customer1025@example.com,Seattle,WA,West,2021-05-18,Gold,4,Yes
CUST00001026,Taylor Lee 1026,customer1026@example.com,Houston,TX,South,2023-12-01,gold ,3,Y
CUST00001027,Casey Patel 1027,customer1027@example.com,Orlando,FL,South,2024-07-07,,1,Y
CUST00001028,Riley Lee 1028,customer1028@example.com,Sacramento,CA,West,2022-09-11,Plus,5,Y
CUST00001029,Taylor Lee 1029,customer1029@example.com,Denver,CO,West,05/21/2026,Gold,5,Yes
CUST00001030,Morgan Brown 1030,customer1030@example.com,Atlanta,GA,South,2020-05-31,Basic,6,N
CUST00001031,Casey Smith 1031,customer1031@example.com,Tacoma,WA,West,2023-06-09,Basic,5,Yes
CUST00001032,Riley Garcia 1032,customer1032@example.com,Houston,TX,South,01/10/2020,Basic,,Yes
CUST00001033,Morgan Lee 1033,customer1033@example.com,Austin,TX,South,2024-10-17,Silver,5,Y
CUST00001034,Jordan Patel 1034,customer1034@example.com,Tacoma,WA,West,2025-08-14,Plus,1,Yes
CUST00001035,Casey Garcia 1035,customer1035@example.com,Los Angeles,CA,West,2024-11-05,gold ,5,Yes
CUST00001036,Alex Patel 1036,customer1036@example.com,Aurora,CO,West,11/16/2023,Plus,2,Y
CUST00001037,Jordan Brown 1037,customer1037@example.com,Miami,FL,South,08/24/2021,,4,N
CUST00001038,Jordan Patel 1038,customer1038@example.com,Peoria,IL,Midwest,01/08/2025,Basic,1,Yes
CUST00001039,Morgan Patel 1039,customer1039@example.com,Albany,NY,Northeast,12/10/2023,Silver,3,Y
CUST00001040,Taylor Patel 1040,customer1040@example.com,Peoria,IL,Midwest,04/08/2021,Silver,,N
CUST00001041,Jordan Smith 1041,customer1041@example.com,Sacramento,CA,West,03/21/2022,Plus,1,N
CUST00001042,Morgan Garcia 1042,customer1042@example.com,Houston,TX,South,2022-05-14,Silver,6,N
CUST00001043,Taylor Brown 1043,customer1043@example.com,Tacoma,WA,West,02/23/2022,Silver,1,Y
CUST00001044,Casey Patel 1044,customer1044@example.com,Austin,TX,South,2023-01-21,,1,Y
CUST00001045,Jordan Kim 1045,customer1045@example.com,Peoria,IL,Midwest,2020-08-08,gold ,3,Y
CUST00001046,Taylor Lee 1046,customer1046@example.com,Seattle,WA,West,12/10/2024,gold ,,Y
CUST00001047,Alex Kim 1047,customer1047@example.com,Tacoma,WA,West,01/23/2022,Plus,,Yes
CUST00001048,Taylor Brown 1048,customer1048@example.com,Peoria,IL,Midwest,2024-02-09,Gold,5,Y
CUST00001049,Jordan Garcia 1049,customer1049@example.com,Aurora,CO,West,2020-12-02,Basic,1,True
CUST00001050,Casey Smith 1050,customer1050@example.com,Buffalo,NY,Northeast,07/20/2025,Silver,,Yes
CUST00001051,Jordan Kim 1051,customer1051@example.com,Buffalo,NY,Northeast,2023-11-30,Basic,bad,Y
CUST00001052,Riley Smith 1052,customer1052@example.com,Sacramento,CA,West,2024-01-06,Plus,2,Y
CUST00001053,Taylor Smith 1053,customer1053@example.com,Chicago,IL,Midwest,2022-05-31,,3,Y
CUST00001054,Morgan Smith 1054,customer1054@example.com,Los Angeles,CA,West,2022-03-30,Plus,4,N
CUST00001055,Alex Kim 1055,customer1055@example.com,Seattle,WA,West,2020-12-23,Plus,,Yes
CUST00001056,Riley Garcia 1056,customer1056@example.com,Savannah,GA,South,2021-06-26,Gold,bad,Yes
CUST00001057,Taylor Smith 1057,customer1057@example.com,Tacoma,WA,West,01/01/2022,Silver,4,Y
CUST00001058,Jordan Brown 1058,customer1058@example.com,Savannah,GA,South,2020-12-13,Silver,2,True
CUST00001059,Jordan Smith 1059,customer1059@example.com,Peoria,IL,Midwest,2020-05-25,gold ,4,Y
CUST00001060,Alex Lee 1060,customer1060@example.com,Peoria,IL,Midwest,01/03/2025,gold ,5,Yes
CUST00001061,Jordan Garcia 1061,customer1061@example.com,Chicago,IL,Midwest,2020-04-25,Gold,4,N
CUST00001062,Morgan Kim 1062,customer1062@example.com,Dallas,TX,South,2020-10-28,Gold,1,True
CUST00001063,Morgan Smith 1063,customer1063@example.com,Austin,TX,South,06/19/2024,Gold,3,N
CUST00001064,Riley Lee 1064,customer1064@example.com,Tacoma,WA,West,2024-08-24,Basic,bad,Yes
CUST00001065,Taylor Kim 1065,customer1065@example.com,Chicago,IL,Midwest,05/17/2025,Gold,4,True
CUST00001066,Taylor Lee 1066,customer1066@example.com,Orlando,FL,South,12/03/2023,gold ,2,True
CUST00001067,Taylor Kim 1067,customer1067@example.com,Los Angeles,CA,West,06/15/2022,Basic,bad,Y
CUST00001068,Alex Brown 1068,customer1068@example.com,Sacramento,CA,West,04/28/2025,Plus,3,Y
CUST00001069,Alex Kim 1069,customer1069@example.com,Denver,CO,West,2025-04-04,Gold,,Yes
CUST00001070,Riley Brown 1070,customer1070@example.com,Atlanta,GA,South,2026-04-18,Basic,2,N
CUST00001071,Alex Smith 1071,customer1071@example.com,Sacramento,CA,West,2021-03-28,gold ,,Yes
CUST00001072,Alex Kim 1072,customer1072@example.com,Atlanta,GA,South,08/21/2021,Gold,1,Yes
CUST00001073,Taylor Smith 1073,customer1073@example.com,Denver,CO,West,08/18/2020,Gold,5,Yes
CUST00001074,Riley Garcia 1074,customer1074@example.com,Dallas,TX,South,2020-01-16,Silver,4,Y
CUST00001075,Jordan Brown 1075,customer1075@example.com,Aurora,CO,West,2025-12-13,Plus,,N
CUST00001076,Riley Patel 1076,customer1076@example.com,Aurora,CO,West,2021-01-05,Silver,3,True
CUST00001077,Alex Lee 1077,customer1077@example.com,Denver,CO,West,04/06/2022,,2,Y
CUST00001078,Alex Lee 1078,customer1078@example.com,Seattle,WA,West,01/01/2023,Plus,,Y
CUST00001079,Morgan Kim 1079,customer1079@example.com,Seattle,WA,West,2024-08-04,Gold,2,Y
CUST00001080,Alex Smith 1080,customer1080@example.com,Los Angeles,CA,West,02/06/2024,Gold,2,Y
CUST00001081,Jordan Garcia 1081,customer1081@example.com,Atlanta,GA,South,02/13/2025,Plus,2,Y
CUST00001082,Alex Lee 1082,customer1082@example.com,Peoria,IL,Midwest,2021-04-06,Plus,1,True
CUST00001083,Riley Brown 1083,customer1083@example.com,Miami,FL,South,2025-03-08,Plus,1,Yes
CUST00001084,Morgan Smith 1084,customer1084@example.com,Savannah,GA,South,06/20/2024,gold ,5,Y
CUST00001085,Jordan Smith 1085,customer1085@example.com,Orlando,FL,South,02/09/2024,Plus,3,N
CUST00001086,Alex Smith 1086,customer1086@example.com,Houston,TX,South,09/14/2023,Basic,1,N
CUST00001087,Taylor Garcia 1087,customer1087@example.com,Orlando,FL,South,2022-05-29,Plus,2,True
CUST00001088,Taylor Kim 1088,customer1088@example.com,Tacoma,WA,West,03/04/2024,,5,N
CUST00001089,Jordan Brown 1089,customer1089@example.com,Seattle,WA,West,2022-03-30,,3,Yes
CUST00001090,Casey Lee 1090,customer1090@example.com,Albany,NY,Northeast,08/03/2024,Gold,bad,Y
CUST00001091,Taylor Lee 1091,customer1091@example.com,Austin,TX,South,01/17/2022,Gold,4,Y
CUST00001092,Alex Kim 1092,customer1092@example.com,Savannah,GA,South,12/27/2025,Plus,4,N
CUST00001093,Alex Patel 1093,customer1093@example.com,Savannah,GA,South,2021-04-24,Gold,bad,Y
