customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag,customer_hash,store_transactions,store_sales,store_units,online_orders,online_sales,online_units,lifetime_sales,omnichannel_flag
CUST00001201,Riley Kim 1201,customer1201@example.com,Chicago,IL,Midwest,2021-08-30,Gold,6.0,True,f739fbdfdc852f8609ac,1.0,1043.41,9.0,2.0,1266.44,3.0,2309.8500000000004,True
CUST00000341,Riley Kim 341,customer341@example.com,Miami,FL,South,2023-03-23,Silver,,True,541baac4e1ec342bd71a,1.0,2300.57,6.0,0.0,0.0,0.0,2300.57,False
CUST00000307,Taylor Smith 307,customer307@example.com,Miami,FL,South,2020-04-27,Plus,3.0,False,04c05a87182d69aa38e3,0.0,0.0,0.0,2.0,2290.68,4.0,2290.68,False
CUST00000040,Morgan Brown 40,customer40@example.com,Buffalo,NY,Northeast,2023-07-15,Gold,,True,0c1dffaf15245f695cf6,1.0,1205.36,6.0,1.0,1078.8899999999999,3.0,2284.25,True
CUST00001575,Morgan Lee 1575,customer1575@example.com,Miami,FL,South,,Gold,2.0,True,d44f669178d077714f20,0.0,0.0,0.0,1.0,2277.97,5.0,2277.97,False
CUST00000145,Taylor Brown 145,customer145@example.com,Tacoma,WA,West,2024-05-16,Silver,1.0,True,d0d89258bdff64d8b791,1.0,2267.6800000000003,6.0,0.0,0.0,0.0,2267.6800000000003,False
CUST00001650,Riley Lee 1650,customer1650@example.com,Buffalo,NY,Northeast,2020-06-19,Unknown,2.0,True,b5b41ea00ea6022ad187,1.0,218.56,6.0,1.0,2045.54,6.0,2264.1,True
CUST00001003,Taylor Brown 1003,customer1003@example.com,Albany,NY,Northeast,,Gold,,True,06d67c356710241812bd,1.0,2258.8199999999997,8.0,0.0,0.0,0.0,2258.8199999999997,False
CUST00000623,Riley Garcia 623,customer623@example.com,Los Angeles,CA,West,2021-02-11,Plus,1.0,False,ea07b520174c41a087a7,1.0,1886.55,5.0,1.0,365.63,1.0,2252.18,True
CUST00001131,Alex Kim 1131,customer1131@example.com,Sacramento,CA,West,,Plus,2.0,True,c284312bc59bb382aabc,3.0,2246.73,18.0,0.0,0.0,0.0,2246.73,False
CUST00001067,Taylor Kim 1067,customer1067@example.com,Los Angeles,CA,West,,Basic,,True,13368bfb3d0d452909a8,1.0,268.84,1.0,2.0,1976.3500000000001,10.0,2245.19,True
CUST00000197,Jordan Patel 197,customer197@example.com,Albany,NY,Northeast,,Gold,5.0,True,61fc48305c0e07a9f86b,1.0,2244.98,7.0,0.0,0.0,0.0,2244.98,False
CUST00000165,Alex Smith 165,customer165@example.com,Sacramento,CA,West,2020-07-30,Gold,,True,adc81f585bd4dc8e23b9,1.0,327.82,4.0,1.0,1915.06,8.0,2242.88,True
CUST00001193,Taylor Lee 1193,customer1193@example.com,Albany,NY,Northeast,2022-03-23,Gold,6.0,False,babff36a0ba1d585acba,0.0,0.0,0.0,1.0,2240.98,3.0,2240.98,False
CUST00001427,Casey Brown 1427,customer1427@example.com,Albany,NY,Northeast,2024-06-04,Unknown,6.0,False,33873056e048becb257a,2.0,2238.92,5.0,0.0,0.0,0.0,2238.92,False
CUST00000699,Jordan Garcia 699,customer699@example.com,Sacramento,CA,West,,Gold,,True,ecd8b9c9fbac1d4b3b58,1.0,1063.76,3.0,1.0,1172.23,2.0,2235.99,True
CUST00001065,Taylor Kim 1065,customer1065@example.com,Chicago,IL,Midwest,,Gold,4.0,True,4c121356b6345f654876,0.0,0.0,0.0,1.0,2234.7400000000002,4.0,2234.7400000000002,False
CUST00001621,Casey Brown 1621,customer1621@example.com,Dallas,TX,South,,Gold,5.0,True,d7aea8ce83e68ab41bb5,2.0,2232.92,9.0,0.0,0.0,0.0,2232.92,False
CUST00001488,Casey Smith 1488,customer1488@example.com,Austin,TX,South,2025-10-10,Gold,6.0,True,6632e6b1c010d997a326,3.0,2231.41,6.0,0.0,0.0,0.0,2231.41,False
CUST00001496,Casey Smith 1496,customer1496@example.com,Miami,FL,South,2020-07-19,Gold,,True,0d2ace08a570ff89491e,2.0,2226.64,7.0,0.0,0.0,0.0,2226.64,False
CUST00000234,Jordan Brown 234,customer234@example.com,Chicago,IL,Midwest,2025-11-10,Gold,3.0,True,82ff2209b9a89f1e863c,1.0,2225.64,3.0,0.0,0.0,0.0,2225.64,False
CUST00001135,Alex Smith 1135,customer1135@example.com,Austin,TX,South,,Basic,4.0,True,7b52ea6ecb7285c0c439,0.0,0.0,0.0,3.0,2224.75,13.0,2224.75,False
CUST00000602,Morgan Kim 602,customer602@example.com,Tacoma,WA,West,,Basic,5.0,False,8634b0b3636be2733155,1.0,2211.0200000000004,9.0,0.0,0.0,0.0,2211.0200000000004,False
CUST00001714,Casey Smith 1714,customer1714@example.com,Miami,FL,South,2025-11-05,Unknown,5.0,False,9fad91653e16d33e156e,1.0,741.37,1.0,1.0,1461.76,3.0,2203.13,True
CUST00001785,Alex Patel 1785,customer1785@example.com,Austin,TX,South,,Basic,3.0,True,c83a0cfe28dfd8a7b22f,1.0,2202.29,12.0,0.0,0.0,0.0,2202.29,False
CUST00000630,Casey Garcia 630,customer630@example.com,Aurora,CO,West,2021-05-22,Plus,5.0,False,bbd1efcd8e0f4fc4ba5c,1.0,2186.54,6.0,0.0,0.0,0.0,2186.54,False
CUST00000233,Morgan Brown 233,customer233@example.com,Chicago,IL,Midwest,2020-04-18,Basic,2.0,True,84e22608cc511aba9da0,2.0,2073.18,7.0,1.0,110.17,1.0,2183.35,True
CUST00000773,Taylor Kim 773,customer773@example.com,Miami,FL,South,,Basic,1.0,True,558911b363c0d1285ebb,1.0,408.4,1.0,1.0,1762.7,7.0,2171.1,True
CUST00001447,Taylor Brown 1447,customer1447@example.com,Peoria,IL,Midwest,2020-05-26,Plus,2.0,True,d1033b4241d85b3ed1a7,1.0,2169.8,7.0,0.0,0.0,0.0,2169.8,False
CUST00001177,Taylor Patel 1177,customer1177@example.com,Denver,CO,West,2024-02-29,Plus,,True,3178062345e06bf5053a,1.0,802.68,1.0,1.0,1360.23,3.0,2162.91,True
CUST00000319,Casey Kim 319,customer319@example.com,Atlanta,GA,South,2024-07-01,Unknown,3.0,False,079ae82cd1f404f88d9b,0.0,0.0,0.0,1.0,2155.09,4.0,2155.09,False
CUST00001797,Taylor Kim 1797,customer1797@example.com,Orlando,FL,South,,Gold,1.0,True,085f3d1ad9e98eddbdf9,2.0,1594.93,6.0,1.0,552.25,2.0,2147.1800000000003,True
CUST00001498,Jordan Kim 1498,customer1498@example.com,Aurora,CO,West,2023-04-16,Unknown,5.0,True,1f9c498112939f6d9c2d,0.0,0.0,0.0,2.0,2138.64,5.0,2138.64,False
CUST00000237,Riley Garcia 237,customer237@example.com,Tacoma,WA,West,2026-01-17,Gold,,False,6b8f4094b28a75b81e7d,1.0,2133.4,4.0,0.0,0.0,0.0,2133.4,False
CUST00000281,Alex Brown 281,customer281@example.com,Albany,NY,Northeast,,Basic,1.0,True,bed6c7f24ecc0b9364e7,2.0,2133.09,12.0,0.0,0.0,0.0,2133.09,False
CUST00000260,Alex Kim 260,customer260@example.com,Miami,FL,South,,Gold,,True,4639c52f38db49f1e4f0,0.0,0.0,0.0,1.0,2131.93,3.0,2131.93,False
CUST00001470,Alex Smith 1470,customer1470@example.com,Los Angeles,CA,West,,Gold,1.0,True,f4ff25f42b2741fa99af,0.0,0.0,0.0,2.0,2127.86,10.0,2127.86,False
CUST00001198,Casey Smith 1198,customer1198@example.com,Savannah,GA,South,,Unknown,,True,b1d4a6b42ea8ca43249b,1.0,135.1,1.0,2.0,1992.0400000000002,8.0,2127.1400000000003,True
CUST00000786,Morgan Brown 786,customer786@example.com,Atlanta,GA,South,2022-11-20,Gold,,True,0f71c8427db82707249e,0.0,0.0,0.0,1.0,2125.88,10.0,2125.88,False
CUST00000420,Riley Patel 420,customer420@example.com,Chicago,IL,Midwest,,Plus,4.0,True,cdb55091e70cd977f475,3.0,2118.48,9.0,0.0,0.0,0.0,2118.48,False
CUST00000638,Taylor Brown 638,customer638@example.com,Sacramento,CA,West,,Gold,,True,9b569e2be7696a56dc58,2.0,2113.2999999999997,7.0,0.0,0.0,0.0,2113.2999999999997,False
CUST00000499,Taylor Brown 499,customer499@example.com,Austin,TX,South,,Unknown,5.0,True,3efbd95592421d1e2877,1.0,2113.1,2.0,0.0,0.0,0.0,2113.1,False
CUST00001136,Casey Brown 1136,customer1136@example.com,Savannah,GA,South,,Plus,,True,ef364f4671e3ce4527ce,0.0,0.0,0.0,1.0,2107.88,4.0,2107.88,False
CUST00000871,Taylor Brown 871,customer871@example.com,Buffalo,NY,Northeast,2024-04-22,Gold,5.0,True,dee026036cc39ddbe35c,1.0,2091.6,4.0,0.0,0.0,0.0,2091.6,False
CUST00001071,Alex Smith 1071,customer1071@example.com,Sacramento,CA,West,2021-03-28,Gold,,True,313237958f77a7afc76d,1.0,1706.92,8.0,1.0,383.68,3.0,2090.6,True
CUST00000867,Taylor Patel 867,customer867@example.com,Chicago,IL,Midwest,2021-08-09,Gold,1.0,True,e97d7d4fff2f7b30a3ed,2.0,2081.53,9.0,0.0,0.0,0.0,2081.53,False
CUST00000199,Casey Garcia 199,customer199@example.com,Chicago,IL,Midwest,,Gold,5.0,True,4fef1b55a4133f8cf2db,2.0,2079.79,5.0,0.0,0.0,0.0,2079.79,False
CUST00001707,Morgan Patel 1707,customer1707@example.com,Sacramento,CA,West,,Gold,5.0,True,47348437166f3739bc9b,1.0,459.89,1.0,1.0,1619.27,4.0,2079.16,True
CUST00000838,Jordan Brown 838,customer838@example.com,Denver,CO,West,,Unknown,3.0,True,8aa72d106cad09517893,0.0,0.0,0.0,1.0,2056.12,5.0,2056.12,False
CUST00000606,Riley Smith 606,customer606@example.com,Miami,FL,South,,Gold,5.0,True,03ed9e0a698f92a3c03f,3.0,2051.6,7.0,0.0,0.0,0.0,2051.6,False
CUST00000802,Alex Smith 802,customer802@example.com,Los Angeles,CA,West,,Gold,1.0,True,375e5ed857cb42bd322d,1.0,446.65,5.0,1.0,1602.64,4.0,2049.29,True
CUST00001369,Casey Patel 1369,customer1369@example.com,Miami,FL,South,,Plus,3.0,True,7179eb2deaff8f1b2c35,2.0,2047.04,8.0,0.0,0.0,0.0,2047.04,False
CUST00001161,Jordan Brown 1161,customer1161@example.com,Seattle,WA,West,2020-08-06,Plus,6.0,True,0e6e52909f5afef2d92a,1.0,1774.27,3.0,1.0,265.11,3.0,2039.38,True
CUST00000113,Alex Garcia 113,customer113@example.com,Seattle,WA,West,2020-02-08,Gold,6.0,True,969ad165b70088a4e154,1.0,680.88,1.0,1.0,1357.1899999999998,3.0,2038.0699999999997,True
CUST00001378,Casey Patel 1378,customer1378@example.com,Albany,NY,Northeast,,Silver,,True,bf2e630848ca0e302c42,1.0,790.8499999999999,5.0,1.0,1246.47,7.0,2037.32,True
CUST00000283,Alex Brown 283,customer283@example.com,Houston,TX,South,,Unknown,,False,ddd78ebcb2e3bcd68e72,2.0,2035.04,8.0,0.0,0.0,0.0,2035.04,False
CUST00000250,Casey Patel 250,customer250@example.com,Tacoma,WA,West,2026-01-05,Unknown,1.0,True,4b3e58ecb58106715d34,1.0,25.35,1.0,1.0,2008.82,6.0,2034.1699999999998,True
CUST00000803,Riley Kim 803,customer803@example.com,Dallas,TX,South,,Basic,1.0,True,b8929b8da773e4892b4b,1.0,1782.0699999999997,4.0,1.0,250.72,4.0,2032.7899999999997,True
CUST00001760,Riley Smith 1760,customer1760@example.com,Savannah,GA,South,,Plus,4.0,True,b7c8703b3e382a848eb0,0.0,0.0,0.0,1.0,2029.6200000000001,4.0,2029.6200000000001,False
CUST00000730,Morgan Kim 730,customer730@example.com,Los Angeles,CA,West,2020-05-24,Plus,1.0,True,308696ff2ee286a43f3c,1.0,404.88,2.0,1.0,1613.69,3.0,2018.5700000000002,True
CUST00001122,Jordan Garcia 1122,customer1122@example.com,Houston,TX,South,,Plus,,True,1c7061824154c8e75e27,0.0,0.0,0.0,2.0,2015.54,7.0,2015.54,False
CUST00000452,Taylor Kim 452,customer452@example.com,Los Angeles,CA,West,,Basic,6.0,True,e6ce03a5ea99fd5b7e84,5.0,2011.76,11.0,0.0,0.0,0.0,2011.76,False
CUST00001182,Casey Kim 1182,customer1182@example.com,Austin,TX,South,2024-10-24,Basic,5.0,True,1cd459c88dc73b899225,1.0,2008.5,7.0,0.0,0.0,0.0,2008.5,False
CUST00001401,Riley Brown 1401,customer1401@example.com,Sacramento,CA,West,2024-11-22,Plus,3.0,True,e203050dd5e78fe173e6,0.0,0.0,0.0,1.0,2003.6899999999998,6.0,2003.6899999999998,False
CUST00000445,Morgan Patel 445,customer445@example.com,Savannah,GA,South,2023-05-26,Gold,6.0,True,59f02c1719edbd277701,0.0,0.0,0.0,2.0,2000.27,6.0,2000.27,False
CUST00000132,Morgan Smith 132,customer132@example.com,Buffalo,NY,Northeast,,Unknown,6.0,False,c9873722779d9b3d6ce0,0.0,0.0,0.0,1.0,1995.35,8.0,1995.35,False
CUST00000150,Taylor Patel 150,customer150@example.com,Seattle,WA,West,,Gold,5.0,True,b83d16722426ab18aeda,0.0,0.0,0.0,1.0,1991.98,4.0,1991.98,False
CUST00001510,Jordan Brown 1510,customer1510@example.com,Orlando,FL,South,2023-06-27,Basic,5.0,True,c44841f3aa6448f02895,2.0,1977.21,5.0,0.0,0.0,0.0,1977.21,False
CUST00000551,Riley Brown 551,customer551@example.com,Atlanta,GA,South,2022-07-22,Plus,,True,0d2eb4e8abf1b85855ce,1.0,1975.9299999999998,6.0,0.0,0.0,0.0,1975.9299999999998,False
CUST00001124,Taylor Kim 1124,customer1124@example.com,Sacramento,CA,West,,Gold,,True,aa1aff7452a6ddd1dd43,1.0,1967.28,8.0,0.0,0.0,0.0,1967.28,False
CUST00000919,Taylor Brown 919,customer919@example.com,Albany,NY,Northeast,2021-03-30,Gold,3.0,True,dce621664ac6245c914a,1.0,1953.15,11.0,0.0,0.0,0.0,1953.15,False
CUST00000525,Taylor Lee 525,customer525@example.com,Buffalo,NY,Northeast,,Basic,5.0,True,d61f14bd03d9e2db3c64,1.0,1501.96,3.0,1.0,449.64,2.0,1951.6,True
CUST00001564,Riley Patel 1564,customer1564@example.com,Dallas,TX,South,2026-02-23,Gold,6.0,False,6d4f1961c55173054a8c,1.0,1091.5,2.0,1.0,859.94,7.0,1951.44,True
CUST00001685,Riley Garcia 1685,customer1685@example.com,Houston,TX,South,2023-05-15,Unknown,1.0,True,4273bf6b5360c66e284a,0.0,0.0,0.0,2.0,1945.08,4.0,1945.08,False
CUST00000479,Jordan Lee 479,customer479@example.com,Albany,NY,Northeast,,Gold,,False,e20dd77d4aa99d55a01c,1.0,1936.75,3.0,0.0,0.0,0.0,1936.75,False
CUST00001532,Taylor Lee 1532,customer1532@example.com,Miami,FL,South,,Gold,3.0,True,548c58a4132dec657f7a,2.0,1931.0299999999997,4.0,0.0,0.0,0.0,1931.0299999999997,False
CUST00000877,Alex Patel 877,customer877@example.com,Buffalo,NY,Northeast,2026-01-14,Plus,6.0,True,0ef4f938f4640d6e2aa9,2.0,1929.72,6.0,0.0,0.0,0.0,1929.72,False
CUST00001127,Casey Brown 1127,customer1127@example.com,Peoria,IL,Midwest,2021-03-17,Silver,2.0,True,0b8fe2ac4195844b2f7d,2.0,1094.1,4.0,1.0,830.0999999999999,2.0,1924.1999999999998,True
CUST00000692,Riley Garcia 692,customer692@example.com,Buffalo,NY,Northeast,,Gold,2.0,True,d7722b8b939809dfece1,1.0,1922.07,8.0,0.0,0.0,0.0,1922.07,False
CUST00000408,Alex Smith 408,customer408@example.com,Dallas,TX,South,2022-07-05,Gold,3.0,True,74915936a7a1c85057fe,1.0,1921.19,12.0,0.0,0.0,0.0,1921.19,False
CUST00001472,Jordan Patel 1472,customer1472@example.com,Aurora,CO,West,,Gold,1.0,True,22cbc46fe85a087e0308,2.0,1912.3400000000001,7.0,0.0,0.0,0.0,1912.3400000000001,False
CUST00000978,Alex Lee 978,customer978@example.com,Peoria,IL,Midwest,,Silver,2.0,False,8a26c95e62b3a3fea64b,1.0,501.75,1.0,1.0,1408.92,8.0,1910.67,True
CUST00000628,Taylor Smith 628,customer628@example.com,Atlanta,GA,South,,Unknown,4.0,True,2fce0ac66aeccde7903a,2.0,1904.8500000000001,4.0,0.0,0.0,0.0,1904.8500000000001,False
CUST00001265,Riley Brown 1265,customer1265@example.com,Los Angeles,CA,West,,Silver,2.0,True,551977f535b83d8dfcfe,1.0,1900.75,4.0,0.0,0.0,0.0,1900.75,False
CUST00000856,Alex Smith 856,customer856@example.com,Albany,NY,Northeast,2023-05-09,Gold,5.0,True,15f24945475dc995e8d3,2.0,1900.1599999999999,4.0,0.0,0.0,0.0,1900.1599999999999,False
CUST00001350,Casey Smith 1350,customer1350@example.com,Houston,TX,South,,Gold,5.0,True,a9e5c953403f196a6f91,1.0,1870.02,4.0,0.0,0.0,0.0,1870.02,False
CUST00000217,Riley Patel 217,customer217@example.com,Aurora,CO,West,2025-02-07,Unknown,6.0,True,5ed2d1750cb11612c2e5,1.0,789.7,2.0,1.0,1059.2,5.0,1848.9,True
CUST00001010,Casey Brown 1010,customer1010@example.com,Buffalo,NY,Northeast,2025-02-21,Unknown,3.0,True,121dbada1d37859e2864,0.0,0.0,0.0,1.0,1848.67,4.0,1848.67,False
CUST00001638,Casey Lee 1638,customer1638@example.com,Tacoma,WA,West,2021-04-04,Plus,2.0,True,f994786ab18cc499d819,1.0,1844.56,3.0,0.0,0.0,0.0,1844.56,False
CUST00000285,Morgan Brown 285,customer285@example.com,Orlando,FL,South,,Silver,6.0,True,2d6a20d8fdda5181f50d,0.0,0.0,0.0,1.0,1843.03,5.0,1843.03,False
CUST00000268,Jordan Patel 268,customer268@example.com,Aurora,CO,West,2026-05-23,Plus,6.0,True,0d22874d9f4adf9e889a,1.0,1830.3900000000003,9.0,0.0,0.0,0.0,1830.3900000000003,False
CUST00001775,Riley Garcia 1775,customer1775@example.com,Tacoma,WA,West,,Silver,6.0,True,cb7ba07ebe21a71a175f,3.0,1822.75,12.0,0.0,0.0,0.0,1822.75,False
CUST00001684,Casey Smith 1684,customer1684@example.com,Tacoma,WA,West,2026-01-26,Unknown,6.0,False,87248bb1baaf90554fec,1.0,1821.34,10.0,0.0,0.0,0.0,1821.34,False
CUST00000407,Alex Brown 407,customer407@example.com,Houston,TX,South,,Gold,3.0,True,c8916ef26b15faabdfb7,1.0,1820.31,9.0,0.0,0.0,0.0,1820.31,False
CUST00000439,Alex Smith 439,customer439@example.com,Dallas,TX,South,2022-05-29,Basic,1.0,False,1ffa6efd2d0a4abdc769,1.0,1549.0800000000002,4.0,1.0,268.66,1.0,1817.7400000000002,True
CUST00000895,Morgan Lee 895,customer895@example.com,Savannah,GA,South,,Gold,3.0,True,b3d4761d48abcc811a70,1.0,1814.8500000000001,11.0,0.0,0.0,0.0,1814.8500000000001,False
CUST00000842,Taylor Garcia 842,customer842@example.com,Savannah,GA,South,2023-02-21,Gold,2.0,True,26ae2d18f5def983bfd6,1.0,360.93,2.0,1.0,1434.83,3.0,1795.76,True
CUST00001377,Alex Smith 1377,customer1377@example.com,Tacoma,WA,West,2026-03-20,Plus,5.0,True,db999f583ebf6b859dff,2.0,1789.7,6.0,0.0,0.0,0.0,1789.7,False
CUST00001574,Alex Smith 1574,customer1574@example.com,Miami,FL,South,2024-08-04,Gold,2.0,True,8a0d3906bfb2f2ba89fa,1.0,1786.58,9.0,0.0,0.0,0.0,1786.58,False
CUST00000806,Morgan Lee 806,customer806@example.com,Atlanta,GA,South,,Unknown,6.0,True,727581aa0f83bdf84884,1.0,105.29,1.0,1.0,1679.28,5.0,1784.57,True
CUST00000338,Jordan Brown 338,customer338@example.com,Buffalo,NY,Northeast,,Plus,6.0,True,fff9b2f89f90cb9326d3,1.0,764.2,3.0,1.0,1011.71,3.0,1775.91,True
CUST00000833,Alex Kim 833,customer833@example.com,Chicago,IL,Midwest,2023-01-18,Plus,,True,9e0236d8e032a97d0066,1.0,1769.04,6.0,0.0,0.0,0.0,1769.04,False
CUST00001273,Morgan Lee 1273,customer1273@example.com,Denver,CO,West,,Gold,6.0,True,edf46027c41167bd9b79,3.0,1758.9,6.0,0.0,0.0,0.0,1758.9,False
CUST00000921,Taylor Lee 921,customer921@example.com,Sacramento,CA,West,,Basic,2.0,True,626acb555868c07a73d6,2.0,1754.9,5.0,0.0,0.0,0.0,1754.9,False
CUST00000483,Jordan Kim 483,customer483@example.com,Miami,FL,South,2023-01-14,Basic,6.0,True,70164a1d0a8464fb3ca8,1.0,1750.3600000000001,8.0,0.0,0.0,0.0,1750.3600000000001,False
CUST00001275,Alex Garcia 1275,customer1275@example.com,Albany,NY,Northeast,2023-07-11,Gold,2.0,True,1c89e7b3779d2e019ed4,1.0,1749.4,5.0,0.0,0.0,0.0,1749.4,False
CUST00000203,Alex Smith 203,customer203@example.com,Dallas,TX,South,,Basic,1.0,True,312cbf75b1f8d4a4d86c,0.0,0.0,0.0,2.0,1748.6200000000001,8.0,1748.6200000000001,False
CUST00000131,Alex Garcia 131,customer131@example.com,Houston,TX,South,2026-02-21,Gold,5.0,True,f496ee0f63beeed6e6e3,1.0,1030.45,5.0,1.0,707.71,2.0,1738.16,True
CUST00000813,Taylor Brown 813,customer813@example.com,Savannah,GA,South,,Plus,,True,7821f83b5ea35ae90bc4,0.0,0.0,0.0,1.0,1737.18,6.0,1737.18,False
CUST00000575,Casey Patel 575,customer575@example.com,Buffalo,NY,Northeast,,Gold,,True,5f3c0a26a160ea715c34,2.0,1567.54,6.0,2.0,167.72,2.0,1735.26,True
CUST00000468,Casey Kim 468,customer468@example.com,Tacoma,WA,West,2024-06-01,Silver,6.0,False,42cee5beaa299ab21ebe,0.0,0.0,0.0,1.0,1734.5700000000002,7.0,1734.5700000000002,False
CUST00001046,Taylor Lee 1046,customer1046@example.com,Seattle,WA,West,,Gold,,True,0e08f9e9447d50d4553c,1.0,1725.57,6.0,0.0,0.0,0.0,1725.57,False
CUST00000682,Riley Patel 682,customer682@example.com,Houston,TX,South,,Unknown,5.0,True,5ca85a5001f0ddf587a6,0.0,0.0,0.0,1.0,1722.24,2.0,1722.24,False
CUST00000973,Casey Garcia 973,customer973@example.com,Denver,CO,West,,Gold,5.0,True,ca597e5e8d4622115027,2.0,1375.62,4.0,1.0,346.29,4.0,1721.9099999999999,True
CUST00000367,Alex Garcia 367,customer367@example.com,Chicago,IL,Midwest,2025-07-26,Silver,4.0,False,ee7fe92ef864c56916b3,1.0,1720.22,2.0,0.0,0.0,0.0,1720.22,False
CUST00001557,Taylor Kim 1557,customer1557@example.com,Chicago,IL,Midwest,,Unknown,,True,8bf5ac6f20161a18bf16,1.0,852.29,2.0,1.0,861.97,1.0,1714.26,True
CUST00001192,Casey Brown 1192,customer1192@example.com,Chicago,IL,Midwest,,Plus,1.0,True,5ec52d6e4a96ff9b748a,0.0,0.0,0.0,1.0,1710.6399999999999,3.0,1710.6399999999999,False
CUST00000279,Riley Brown 279,customer279@example.com,Aurora,CO,West,2026-02-13,Gold,,True,41f0d074f3631ef805de,0.0,0.0,0.0,1.0,1705.44,3.0,1705.44,False
CUST00000012,Alex Smith 12,customer12@example.com,Chicago,IL,Midwest,,Gold,4.0,True,da25f55ab3366452e182,1.0,1193.2,5.0,1.0,510.93,3.0,1704.13,True
CUST00001774,Casey Brown 1774,customer1774@example.com,Seattle,WA,West,2023-12-11,Basic,2.0,True,91ff354f8e8434c40f48,0.0,0.0,0.0,1.0,1686.3000000000002,3.0,1686.3000000000002,False
CUST00000066,Alex Garcia 66,customer66@example.com,Peoria,IL,Midwest,,Basic,1.0,True,79a8d49cd5d56a61b0e7,1.0,1682.81,7.0,0.0,0.0,0.0,1682.81,False
CUST00001166,Riley Brown 1166,customer1166@example.com,Aurora,CO,West,,Silver,1.0,True,4bb872ecfd142f31c403,1.0,109.95,1.0,1.0,1571.47,8.0,1681.42,True
CUST00001164,Riley Garcia 1164,customer1164@example.com,Tacoma,WA,West,2022-06-23,Unknown,4.0,True,1f249884e8d835317006,1.0,1681.3500000000001,5.0,0.0,0.0,0.0,1681.3500000000001,False
CUST00001608,Taylor Patel 1608,customer1608@example.com,Denver,CO,West,,Unknown,,True,761312fbd456a35fa96d,0.0,0.0,0.0,1.0,1677.49,4.0,1677.49,False
CUST00000396,Riley Brown 396,customer396@example.com,Savannah,GA,South,,Gold,,True,5edf9ade3d63f01faf0b,2.0,1676.82,5.0,0.0,0.0,0.0,1676.82,False
CUST00000778,Alex Kim 778,customer778@example.com,Austin,TX,South,,Unknown,2.0,True,617a10a5e5fb05b4b07e,1.0,1356.02,2.0,1.0,314.02,1.0,1670.04,True
CUST00000357,Morgan Patel 357,customer357@example.com,Orlando,FL,South,2022-05-13,Gold,3.0,True,eac713c40692ce23ca7f,1.0,811.8199999999999,2.0,1.0,836.74,2.0,1648.56,True
CUST00001764,Jordan Patel 1764,customer1764@example.com,Buffalo,NY,Northeast,,Unknown,5.0,True,423215679cd779b59d7c,0.0,0.0,0.0,1.0,1646.09,5.0,1646.09,False
CUST00000532,Taylor Patel 532,customer532@example.com,Seattle,WA,West,,Basic,,True,ee37a8fe852ecfc5cb13,1.0,1646.01,5.0,0.0,0.0,0.0,1646.01,False
CUST00001468,Jordan Garcia 1468,customer1468@example.com,Seattle,WA,West,,Gold,4.0,False,2b775853bb71ecd6f2cc,0.0,0.0,0.0,1.0,1637.33,3.0,1637.33,False
CUST00000506,Casey Smith 506,customer506@example.com,Seattle,WA,West,2023-05-07,Gold,6.0,True,b746c55ab75854723243,0.0,0.0,0.0,1.0,1633.44,4.0,1633.44,False
CUST00001272,Jordan Lee 1272,customer1272@example.com,Orlando,FL,South,2024-07-05,Gold,6.0,True,31fe8a9e522c6e54877b,1.0,608.65,5.0,1.0,1015.38,7.0,1624.03,True
CUST00001123,Riley Lee 1123,customer1123@example.com,Seattle,WA,West,2022-04-30,Plus,,True,7e47f3b3266cb5249558,2.0,1622.5600000000002,10.0,0.0,0.0,0.0,1622.5600000000002,False
CUST00001004,Morgan Smith 1004,customer1004@example.com,Buffalo,NY,Northeast,,Gold,4.0,True,2f7f3c01df15a52bf94b,1.0,1559.0100000000002,5.0,1.0,38.81,1.0,1597.8200000000002,True
CUST00000560,Taylor Kim 560,customer560@example.com,Buffalo,NY,Northeast,2022-01-08,Gold,2.0,True,606d1af266bf60951250,2.0,1363.61,3.0,1.0,216.29,1.0,1579.8999999999999,True
CUST00001223,Jordan Lee 1223,customer1223@example.com,Los Angeles,CA,West,2026-03-08,Gold,,True,899efd7fdea390ad7041,1.0,1579.7199999999998,3.0,0.0,0.0,0.0,1579.7199999999998,False
CUST00000111,Alex Smith 111,customer111@example.com,Sacramento,CA,West,,Unknown,5.0,True,68124e5d7ff696c484c9,1.0,76.4,2.0,1.0,1486.6,2.0,1563.0,True
CUST00001681,Jordan Lee 1681,customer1681@example.com,Buffalo,NY,Northeast,2023-05-03,Gold,1.0,True,4a0d422aa180675faa8b,0.0,0.0,0.0,1.0,1558.25,3.0,1558.25,False
CUST00001744,Alex Lee 1744,customer1744@example.com,Sacramento,CA,West,,Basic,,True,302b44f5a006ce861d7d,2.0,1547.77,9.0,0.0,0.0,0.0,1547.77,False
CUST00001615,Casey Kim 1615,customer1615@example.com,Sacramento,CA,West,,Gold,,True,0c510c12822a7470c606,2.0,1196.46,4.0,1.0,350.14,8.0,1546.6,True
CUST00001185,Morgan Garcia 1185,customer1185@example.com,Atlanta,GA,South,2024-09-02,Basic,3.0,True,7dc52bd8bc23d6d221bd,2.0,1542.39,12.0,0.0,0.0,0.0,1542.39,False
